Channel number	Impulses
Channel/#	Impulses/#

0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	1
55	0
56	1
57	4
58	4
59	3
60	1
61	7
62	5
63	10
64	4
65	5
66	4
67	7
68	9
69	3
70	6
71	3
72	7
73	3
74	5
75	2
76	8
77	13
78	6
79	3
80	2
81	11
82	8
83	5
84	6
85	8
86	5
87	7
88	9
89	10
90	4
91	5
92	7
93	6
94	13
95	8
96	5
97	9
98	7
99	5
100	8
101	3
102	5
103	4
104	5
105	2
106	4
107	7
108	11
109	7
110	6
111	7
112	8
113	2
114	8
115	7
116	5
117	6
118	6
119	10
120	4
121	6
122	3
123	5
124	4
125	5
126	4
127	5
128	2
129	6
130	10
131	9
132	6
133	6
134	8
135	9
136	6
137	2
138	7
139	7
140	8
141	7
142	7
143	7
144	5
145	7
146	10
147	5
148	4
149	3
150	7
151	2
152	9
153	5
154	4
155	6
156	10
157	6
158	10
159	9
160	1
161	3
162	4
163	6
164	7
165	3
166	6
167	4
168	6
169	5
170	6
171	7
172	5
173	9
174	8
175	7
176	0
177	5
178	6
179	4
180	3
181	3
182	4
183	6
184	4
185	4
186	3
187	7
188	2
189	4
190	7
191	5
192	0
193	6
194	6
195	5
196	8
197	1
198	5
199	5
200	5
201	5
202	2
203	6
204	8
205	4
206	2
207	2
208	6
209	3
210	3
211	3
212	5
213	2
214	9
215	3
216	3
217	4
218	2
219	7
220	4
221	1
222	4
223	7
224	5
225	4
226	8
227	0
228	4
229	5
230	3
231	4
232	3
233	6
234	3
235	5
236	2
237	3
238	7
239	7
240	3
241	2
242	5
243	6
244	3
245	8
246	6
247	8
248	6
249	4
250	5
251	4
252	2
253	4
254	4
255	8
256	0
257	1
258	3
259	4
260	4
261	3
262	5
263	4
264	0
265	5
266	3
267	2
268	9
269	6
270	4
271	3
272	0
273	4
274	3
275	5
276	7
277	3
278	10
279	4
280	6
281	3
282	4
283	8
284	2
285	1
286	2
287	5
288	1
289	4
290	3
291	2
292	5
293	2
294	2
295	4
296	2
297	4
298	2
299	2
300	3
301	3
302	5
303	3
304	3
305	2
306	0
307	2
308	1
309	0
310	4
311	3
312	1
313	1
314	6
315	6
316	4
317	6
318	5
319	4
320	0
321	1
322	3
323	5
324	3
325	4
326	6
327	6
328	2
329	3
330	6
331	3
332	1
333	3
334	3
335	5
336	1
337	3
338	0
339	2
340	4
341	4
342	4
343	3
344	5
345	4
346	3
347	1
348	5
349	3
350	2
351	7
352	1
353	3
354	3
355	2
356	4
357	4
358	3
359	3
360	1
361	2
362	2
363	1
364	3
365	4
366	4
367	2
368	3
369	5
370	5
371	4
372	4
373	2
374	3
375	2
376	3
377	3
378	2
379	0
380	3
381	3
382	6
383	8
384	0
385	0
386	5
387	2
388	10
389	6
390	6
391	4
392	3
393	1
394	8
395	2
396	6
397	3
398	3
399	3
400	3
401	4
402	4
403	4
404	6
405	3
406	6
407	0
408	4
409	4
410	3
411	3
412	2
413	6
414	4
415	2
416	1
417	7
418	2
419	3
420	1
421	3
422	2
423	4
424	2
425	2
426	5
427	0
428	2
429	7
430	2
431	4
432	5
433	3
434	5
435	2
436	4
437	5
438	3
439	1
440	2
441	6
442	2
443	1
444	3
445	8
446	7
447	2
448	1
449	2
450	1
451	6
452	2
453	3
454	4
455	1
456	0
457	2
458	0
459	1
460	1
461	3
462	2
463	4
464	5
465	2
466	0
467	1
468	3
469	2
470	1
471	3
472	3
473	1
474	1
475	4
476	3
477	2
478	3
479	5
480	4
481	4
482	2
483	2
484	4
485	6
486	2
487	2
488	3
489	1
490	3
491	3
492	3
493	4
494	2
495	3
496	2
497	4
498	7
499	1
500	6
501	0
502	3
503	1
504	6
505	3
506	2
507	5
508	4
509	2
510	4
511	5
512	0
513	2
514	1
515	5
516	2
517	3
518	4
519	1
520	3
521	4
522	1
523	4
524	2
525	2
526	2
527	4
528	1
529	2
530	4
531	4
532	1
533	2
534	1
535	1
536	5
537	7
538	1
539	1
540	0
541	2
542	1
543	5
544	2
545	2
546	4
547	3
548	2
549	3
550	2
551	2
552	1
553	3
554	4
555	1
556	4
557	3
558	2
559	3
560	3
561	2
562	3
563	3
564	2
565	4
566	0
567	1
568	3
569	2
570	5
571	1
572	1
573	2
574	0
575	3
576	2
577	2
578	3
579	2
580	3
581	2
582	2
583	4
584	7
585	2
586	3
587	1
588	5
589	3
590	1
591	3
592	2
593	2
594	1
595	1
596	3
597	2
598	3
599	1
600	1
601	2
602	2
603	0
604	1
605	2
606	2
607	1
608	1
609	0
610	2
611	2
612	0
613	4
614	2
615	0
616	0
617	4
618	2
619	1
620	1
621	1
622	1
623	2
624	0
625	3
626	3
627	1
628	3
629	1
630	3
631	4
632	1
633	2
634	3
635	3
636	4
637	1
638	3
639	4
640	0
641	2
642	2
643	0
644	1
645	3
646	0
647	3
648	5
649	2
650	2
651	3
652	6
653	4
654	0
655	5
656	1
657	3
658	3
659	1
660	4
661	2
662	4
663	4
664	6
665	6
666	0
667	4
668	2
669	4
670	1
671	3
672	0
673	2
674	0
675	4
676	2
677	2
678	4
679	3
680	2
681	4
682	1
683	2
684	1
685	2
686	1
687	2
688	1
689	4
690	2
691	1
692	5
693	2
694	2
695	4
696	5
697	2
698	1
699	6
700	2
701	4
702	1
703	7
704	1
705	1
706	6
707	1
708	1
709	3
710	3
711	2
712	4
713	2
714	2
715	1
716	3
717	1
718	1
719	2
720	0
721	3
722	1
723	1
724	4
725	2
726	3
727	3
728	0
729	1
730	1
731	6
732	5
733	2
734	2
735	6
736	5
737	2
738	3
739	2
740	5
741	3
742	3
743	2
744	2
745	4
746	7
747	3
748	4
749	1
750	4
751	4
752	4
753	0
754	5
755	1
756	6
757	2
758	4
759	4
760	2
761	2
762	4
763	2
764	2
765	4
766	4
767	10
768	3
769	2
770	3
771	3
772	6
773	3
774	8
775	6
776	2
777	4
778	0
779	7
780	7
781	4
782	4
783	4
784	0
785	5
786	6
787	5
788	4
789	1
790	3
791	9
792	6
793	2
794	5
795	5
796	1
797	2
798	7
799	5
800	5
801	2
802	6
803	7
804	6
805	5
806	9
807	5
808	4
809	1
810	7
811	7
812	5
813	9
814	5
815	4
816	6
817	12
818	7
819	10
820	6
821	5
822	11
823	7
824	4
825	11
826	5
827	2
828	8
829	7
830	8
831	9
832	4
833	4
834	4
835	5
836	10
837	4
838	5
839	5
840	2
841	10
842	8
843	9
844	9
845	12
846	6
847	5
848	4
849	9
850	7
851	6
852	4
853	6
854	8
855	4
856	5
857	10
858	3
859	6
860	9
861	4
862	6
863	5
864	2
865	7
866	2
867	7
868	5
869	2
870	2
871	5
872	5
873	5
874	3
875	5
876	2
877	3
878	4
879	4
880	1
881	3
882	5
883	5
884	2
885	4
886	3
887	3
888	4
889	5
890	4
891	2
892	4
893	0
894	5
895	8
896	1
897	8
898	2
899	5
900	5
901	5
902	6
903	3
904	2
905	7
906	1
907	3
908	5
909	6
910	6
911	5
912	4
913	6
914	3
915	5
916	5
917	3
918	8
919	4
920	3
921	5
922	1
923	7
924	3
925	6
926	6
927	4
928	2
929	4
930	6
931	6
932	5
933	4
934	7
935	1
936	3
937	2
938	7
939	3
940	1
941	2
942	8
943	6
944	4
945	8
946	6
947	0
948	3
949	6
950	6
951	7
952	8
953	8
954	3
955	1
956	10
957	5
958	5
959	4
960	7
961	0
962	6
963	7
964	7
965	3
966	4
967	7
968	5
969	5
970	6
971	3
972	7
973	6
974	7
975	4
976	6
977	3
978	4
979	2
980	7
981	1
982	5
983	7
984	11
985	6
986	3
987	8
988	5
989	6
990	2
991	7
992	4
993	2
994	9
995	1
996	2
997	5
998	9
999	2
1000	6
1001	7
1002	7
1003	1
1004	11
1005	5
1006	8
1007	4
1008	3
1009	5
1010	5
1011	2
1012	4
1013	2
1014	9
1015	5
1016	4
1017	6
1018	4
1019	6
1020	14
1021	5
1022	7
1023	6
1024	2
1025	2
1026	6
1027	7
1028	7
1029	8
1030	4
1031	7
1032	6
1033	11
1034	3
1035	7
1036	5
1037	3
1038	6
1039	13
1040	6
1041	3
1042	4
1043	6
1044	6
1045	11
1046	7
1047	5
1048	5
1049	3
1050	4
1051	5
1052	6
1053	2
1054	4
1055	11
1056	3
1057	7
1058	8
1059	6
1060	10
1061	6
1062	9
1063	4
1064	5
1065	4
1066	5
1067	3
1068	11
1069	7
1070	7
1071	7
1072	5
1073	3
1074	7
1075	7
1076	1
1077	4
1078	9
1079	5
1080	7
1081	4
1082	6
1083	12
1084	3
1085	6
1086	4
1087	8
1088	3
1089	5
1090	4
1091	7
1092	11
1093	5
1094	7
1095	7
1096	4
1097	6
1098	6
1099	4
1100	7
1101	4
1102	6
1103	9
1104	5
1105	6
1106	5
1107	10
1108	5
1109	3
1110	11
1111	4
1112	6
1113	7
1114	7
1115	6
1116	2
1117	11
1118	6
1119	13
1120	6
1121	3
1122	11
1123	3
1124	10
1125	4
1126	9
1127	9
1128	3
1129	10
1130	10
1131	7
1132	6
1133	7
1134	4
1135	4
1136	3
1137	5
1138	1
1139	3
1140	8
1141	6
1142	5
1143	1
1144	5
1145	8
1146	4
1147	5
1148	6
1149	8
1150	10
1151	7
1152	1
1153	3
1154	5
1155	11
1156	1
1157	7
1158	7
1159	6
1160	7
1161	6
1162	5
1163	7
1164	11
1165	7
1166	9
1167	5
1168	9
1169	8
1170	6
1171	8
1172	5
1173	6
1174	7
1175	9
1176	4
1177	5
1178	5
1179	11
1180	6
1181	11
1182	5
1183	8
1184	8
1185	7
1186	7
1187	5
1188	7
1189	8
1190	14
1191	6
1192	10
1193	12
1194	10
1195	7
1196	14
1197	9
1198	10
1199	9
1200	7
1201	10
1202	10
1203	8
1204	7
1205	7
1206	11
1207	8
1208	4
1209	6
1210	5
1211	11
1212	10
1213	7
1214	13
1215	11
1216	4
1217	16
1218	8
1219	11
1220	14
1221	5
1222	12
1223	5
1224	13
1225	17
1226	4
1227	10
1228	7
1229	11
1230	11
1231	8
1232	9
1233	6
1234	4
1235	18
1236	8
1237	5
1238	14
1239	12
1240	6
1241	8
1242	5
1243	9
1244	14
1245	16
1246	12
1247	16
1248	10
1249	10
1250	11
1251	4
1252	11
1253	5
1254	15
1255	5
1256	9
1257	10
1258	9
1259	17
1260	13
1261	13
1262	9
1263	7
1264	10
1265	8
1266	14
1267	6
1268	14
1269	7
1270	11
1271	7
1272	8
1273	9
1274	5
1275	13
1276	10
1277	12
1278	10
1279	18
1280	6
1281	14
1282	3
1283	12
1284	11
1285	15
1286	13
1287	7
1288	7
1289	11
1290	10
1291	8
1292	9
1293	12
1294	14
1295	8
1296	4
1297	10
1298	19
1299	4
1300	10
1301	10
1302	10
1303	10
1304	8
1305	11
1306	12
1307	17
1308	13
1309	11
1310	11
1311	21
1312	7
1313	11
1314	8
1315	11
1316	16
1317	3
1318	11
1319	8
1320	6
1321	11
1322	13
1323	9
1324	17
1325	5
1326	9
1327	13
1328	3
1329	8
1330	13
1331	15
1332	12
1333	6
1334	7
1335	8
1336	7
1337	10
1338	3
1339	12
1340	8
1341	7
1342	10
1343	14
1344	10
1345	13
1346	10
1347	17
1348	13
1349	7
1350	13
1351	7
1352	16
1353	11
1354	10
1355	5
1356	11
1357	10
1358	7
1359	13
1360	11
1361	10
1362	11
1363	10
1364	14
1365	11
1366	12
1367	8
1368	10
1369	11
1370	14
1371	8
1372	11
1373	10
1374	14
1375	14
1376	10
1377	10
1378	9
1379	15
1380	12
1381	10
1382	7
1383	6
1384	12
1385	12
1386	10
1387	12
1388	11
1389	10
1390	15
1391	11
1392	8
1393	12
1394	9
1395	10
1396	9
1397	4
1398	12
1399	17
1400	7
1401	13
1402	10
1403	13
1404	11
1405	12
1406	11
1407	11
1408	7
1409	9
1410	11
1411	8
1412	12
1413	8
1414	15
1415	12
1416	9
1417	13
1418	11
1419	16
1420	11
1421	7
1422	10
1423	9
1424	5
1425	10
1426	12
1427	10
1428	13
1429	10
1430	15
1431	8
1432	10
1433	10
1434	11
1435	10
1436	6
1437	10
1438	12
1439	17
1440	7
1441	13
1442	10
1443	6
1444	16
1445	9
1446	13
1447	7
1448	6
1449	7
1450	11
1451	15
1452	15
1453	14
1454	7
1455	4
1456	13
1457	13
1458	12
1459	13
1460	5
1461	14
1462	10
1463	4
1464	15
1465	9
1466	7
1467	13
1468	9
1469	5
1470	13
1471	13
1472	10
1473	13
1474	10
1475	16
1476	16
1477	11
1478	19
1479	7
1480	7
1481	10
1482	9
1483	6
1484	16
1485	9
1486	10
1487	9
1488	2
1489	10
1490	11
1491	15
1492	12
1493	9
1494	14
1495	6
1496	12
1497	12
1498	14
1499	12
1500	7
1501	9
1502	8
1503	12
1504	11
1505	7
1506	11
1507	13
1508	17
1509	8
1510	15
1511	8
1512	9
1513	15
1514	13
1515	7
1516	13
1517	14
1518	14
1519	9
1520	9
1521	9
1522	10
1523	8
1524	18
1525	10
1526	18
1527	10
1528	10
1529	17
1530	5
1531	10
1532	18
1533	7
1534	11
1535	22
1536	5
1537	14
1538	16
1539	11
1540	10
1541	13
1542	12
1543	14
1544	6
1545	14
1546	14
1547	8
1548	12
1549	10
1550	7
1551	11
1552	8
1553	11
1554	9
1555	8
1556	16
1557	13
1558	18
1559	11
1560	6
1561	13
1562	11
1563	15
1564	18
1565	16
1566	10
1567	13
1568	9
1569	21
1570	13
1571	16
1572	14
1573	6
1574	16
1575	12
1576	11
1577	8
1578	11
1579	13
1580	12
1581	11
1582	6
1583	12
1584	15
1585	9
1586	10
1587	18
1588	11
1589	9
1590	18
1591	10
1592	15
1593	15
1594	9
1595	16
1596	8
1597	10
1598	9
1599	15
1600	8
1601	15
1602	10
1603	19
1604	16
1605	19
1606	12
1607	7
1608	19
1609	15
1610	9
1611	14
1612	10
1613	10
1614	15
1615	11
1616	8
1617	10
1618	11
1619	17
1620	17
1621	11
1622	18
1623	10
1624	6
1625	13
1626	11
1627	15
1628	11
1629	14
1630	13
1631	18
1632	8
1633	18
1634	11
1635	18
1636	15
1637	6
1638	15
1639	7
1640	10
1641	8
1642	11
1643	13
1644	10
1645	13
1646	20
1647	8
1648	6
1649	10
1650	13
1651	14
1652	9
1653	6
1654	13
1655	8
1656	12
1657	19
1658	8
1659	14
1660	12
1661	14
1662	17
1663	13
1664	13
1665	9
1666	16
1667	3
1668	25
1669	6
1670	12
1671	16
1672	16
1673	13
1674	15
1675	9
1676	19
1677	9
1678	9
1679	7
1680	16
1681	14
1682	11
1683	21
1684	11
1685	5
1686	21
1687	19
1688	18
1689	12
1690	9
1691	18
1692	16
1693	10
1694	14
1695	18
1696	8
1697	14
1698	6
1699	16
1700	11
1701	12
1702	11
1703	14
1704	13
1705	17
1706	13
1707	12
1708	23
1709	16
1710	10
1711	13
1712	14
1713	13
1714	13
1715	13
1716	14
1717	17
1718	19
1719	4
1720	14
1721	14
1722	16
1723	16
1724	14
1725	22
1726	11
1727	8
1728	10
1729	15
1730	15
1731	15
1732	12
1733	6
1734	20
1735	10
1736	18
1737	21
1738	11
1739	19
1740	21
1741	16
1742	17
1743	7
1744	13
1745	11
1746	23
1747	21
1748	15
1749	10
1750	13
1751	7
1752	16
1753	27
1754	10
1755	16
1756	14
1757	7
1758	24
1759	14
1760	14
1761	18
1762	15
1763	14
1764	17
1765	13
1766	19
1767	15
1768	11
1769	19
1770	11
1771	19
1772	16
1773	8
1774	8
1775	10
1776	13
1777	16
1778	21
1779	21
1780	21
1781	15
1782	16
1783	12
1784	10
1785	13
1786	12
1787	16
1788	22
1789	13
1790	20
1791	23
1792	14
1793	7
1794	18
1795	14
1796	21
1797	15
1798	23
1799	13
1800	19
1801	15
1802	9
1803	14
1804	14
1805	13
1806	13
1807	15
1808	14
1809	13
1810	13
1811	16
1812	13
1813	8
1814	16
1815	16
1816	11
1817	21
1818	9
1819	17
1820	17
1821	12
1822	14
1823	17
1824	14
1825	19
1826	13
1827	14
1828	15
1829	10
1830	16
1831	15
1832	22
1833	13
1834	17
1835	14
1836	19
1837	19
1838	16
1839	20
1840	17
1841	18
1842	15
1843	27
1844	22
1845	10
1846	14
1847	11
1848	11
1849	14
1850	7
1851	18
1852	15
1853	20
1854	15
1855	18
1856	6
1857	19
1858	14
1859	12
1860	21
1861	9
1862	15
1863	14
1864	13
1865	16
1866	10
1867	15
1868	18
1869	21
1870	25
1871	13
1872	9
1873	23
1874	24
1875	16
1876	13
1877	9
1878	23
1879	11
1880	24
1881	25
1882	13
1883	16
1884	16
1885	21
1886	23
1887	21
1888	21
1889	17
1890	18
1891	21
1892	29
1893	12
1894	22
1895	20
1896	16
1897	23
1898	23
1899	19
1900	25
1901	18
1902	23
1903	24
1904	28
1905	22
1906	25
1907	25
1908	31
1909	20
1910	41
1911	17
1912	26
1913	26
1914	33
1915	36
1916	34
1917	37
1918	40
1919	35
1920	34
1921	41
1922	36
1923	27
1924	31
1925	29
1926	47
1927	29
1928	45
1929	75
1930	39
1931	33
1932	66
1933	60
1934	73
1935	47
1936	57
1937	51
1938	66
1939	65
1940	61
1941	56
1942	89
1943	44
1944	81
1945	95
1946	77
1947	94
1948	98
1949	96
1950	88
1951	99
1952	76
1953	86
1954	111
1955	94
1956	112
1957	87
1958	115
1959	89
1960	99
1961	138
1962	104
1963	102
1964	135
1965	93
1966	95
1967	80
1968	116
1969	94
1970	101
1971	134
1972	120
1973	80
1974	114
1975	101
1976	113
1977	132
1978	94
1979	125
1980	88
1981	117
1982	104
1983	91
1984	120
1985	92
1986	97
1987	85
1988	132
1989	64
1990	117
1991	60
1992	99
1993	112
1994	76
1995	76
1996	112
1997	76
1998	79
1999	47
2000	65
2001	49
2002	58
2003	87
2004	73
2005	50
2006	75
2007	36
2008	62
2009	68
2010	48
2011	61
2012	49
2013	33
2014	42
2015	39
2016	36
2017	35
2018	52
2019	30
2020	46
2021	29
2022	35
2023	19
2024	33
2025	36
2026	30
2027	26
2028	39
2029	34
2030	29
2031	14
2032	26
