Channel number	Impulses
Channel/#	Impulses/#

0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	2
55	1
56	2
57	3
58	6
59	5
60	6
61	3
62	1
63	10
64	2
65	5
66	5
67	3
68	5
69	5
70	15
71	6
72	1
73	5
74	5
75	4
76	5
77	11
78	1
79	6
80	4
81	3
82	6
83	4
84	4
85	2
86	6
87	4
88	2
89	6
90	6
91	3
92	3
93	1
94	5
95	11
96	4
97	2
98	4
99	2
100	13
101	3
102	5
103	4
104	4
105	4
106	3
107	5
108	2
109	2
110	2
111	6
112	3
113	3
114	3
115	4
116	0
117	3
118	4
119	3
120	2
121	6
122	3
123	7
124	5
125	5
126	2
127	7
128	4
129	1
130	3
131	2
132	2
133	7
134	2
135	2
136	3
137	1
138	7
139	2
140	2
141	3
142	4
143	3
144	1
145	0
146	2
147	2
148	3
149	2
150	4
151	1
152	3
153	2
154	5
155	4
156	4
157	4
158	1
159	3
160	2
161	4
162	2
163	1
164	2
165	5
166	2
167	1
168	2
169	4
170	4
171	3
172	2
173	4
174	5
175	2
176	1
177	3
178	2
179	4
180	1
181	4
182	2
183	3
184	4
185	2
186	3
187	2
188	3
189	1
190	3
191	7
192	1
193	2
194	2
195	4
196	5
197	1
198	2
199	2
200	3
201	4
202	3
203	2
204	4
205	0
206	3
207	4
208	2
209	6
210	1
211	3
212	2
213	0
214	2
215	3
216	2
217	1
218	0
219	3
220	2
221	4
222	2
223	2
224	1
225	3
226	0
227	3
228	3
229	0
230	8
231	6
232	2
233	2
234	3
235	1
236	5
237	2
238	5
239	1
240	2
241	5
242	3
243	0
244	2
245	0
246	1
247	2
248	1
249	3
250	2
251	2
252	2
253	1
254	5
255	6
256	1
257	1
258	6
259	4
260	3
261	3
262	3
263	2
264	3
265	6
266	0
267	4
268	0
269	1
270	3
271	3
272	2
273	5
274	0
275	1
276	2
277	3
278	3
279	1
280	3
281	3
282	5
283	0
284	2
285	0
286	1
287	5
288	6
289	1
290	3
291	1
292	2
293	0
294	4
295	1
296	2
297	3
298	3
299	3
300	2
301	1
302	1
303	3
304	3
305	2
306	2
307	4
308	2
309	4
310	2
311	4
312	2
313	1
314	3
315	1
316	1
317	1
318	4
319	6
320	1
321	2
322	4
323	1
324	1
325	0
326	2
327	2
328	1
329	5
330	2
331	1
332	4
333	5
334	3
335	2
336	1
337	5
338	3
339	1
340	1
341	2
342	4
343	0
344	1
345	1
346	3
347	0
348	2
349	2
350	1
351	2
352	1
353	1
354	3
355	2
356	1
357	3
358	5
359	1
360	2
361	6
362	1
363	0
364	2
365	1
366	3
367	1
368	2
369	3
370	4
371	1
372	1
373	1
374	3
375	1
376	2
377	3
378	4
379	4
380	0
381	3
382	0
383	2
384	0
385	3
386	0
387	3
388	2
389	2
390	3
391	1
392	1
393	1
394	2
395	0
396	1
397	2
398	0
399	2
400	2
401	1
402	3
403	2
404	2
405	1
406	2
407	2
408	3
409	2
410	1
411	1
412	0
413	3
414	5
415	2
416	1
417	0
418	2
419	1
420	1
421	2
422	4
423	1
424	1
425	2
426	3
427	2
428	0
429	1
430	0
431	1
432	4
433	5
434	2
435	3
436	0
437	2
438	0
439	0
440	2
441	3
442	1
443	2
444	0
445	0
446	0
447	2
448	3
449	4
450	1
451	2
452	2
453	0
454	3
455	2
456	1
457	2
458	5
459	3
460	3
461	0
462	1
463	2
464	3
465	0
466	2
467	2
468	1
469	4
470	2
471	4
472	3
473	1
474	5
475	3
476	2
477	3
478	3
479	3
480	2
481	2
482	3
483	0
484	1
485	1
486	1
487	1
488	2
489	2
490	2
491	2
492	1
493	2
494	3
495	3
496	4
497	3
498	4
499	2
500	3
501	1
502	0
503	1
504	2
505	0
506	1
507	3
508	3
509	3
510	3
511	4
512	0
513	1
514	0
515	2
516	1
517	0
518	1
519	0
520	1
521	2
522	2
523	3
524	2
525	4
526	0
527	2
528	0
529	2
530	3
531	1
532	2
533	1
534	2
535	1
536	3
537	1
538	2
539	1
540	0
541	2
542	2
543	1
544	4
545	1
546	0
547	0
548	2
549	0
550	1
551	4
552	3
553	3
554	1
555	1
556	1
557	0
558	2
559	0
560	1
561	1
562	2
563	2
564	2
565	2
566	3
567	0
568	1
569	3
570	1
571	0
572	0
573	0
574	3
575	3
576	1
577	4
578	3
579	4
580	1
581	4
582	3
583	0
584	3
585	0
586	2
587	0
588	3
589	0
590	2
591	1
592	0
593	2
594	2
595	4
596	1
597	2
598	2
599	0
600	2
601	0
602	2
603	1
604	1
605	3
606	1
607	2
608	2
609	0
610	2
611	2
612	1
613	0
614	1
615	1
616	0
617	3
618	1
619	0
620	4
621	0
622	0
623	1
624	4
625	1
626	1
627	4
628	2
629	0
630	1
631	1
632	2
633	2
634	2
635	2
636	3
637	1
638	1
639	5
640	2
641	0
642	2
643	1
644	5
645	0
646	3
647	1
648	3
649	0
650	0
651	0
652	2
653	2
654	2
655	2
656	4
657	4
658	4
659	1
660	1
661	0
662	2
663	3
664	4
665	0
666	2
667	2
668	4
669	2
670	2
671	4
672	2
673	3
674	1
675	0
676	3
677	5
678	1
679	0
680	1
681	0
682	1
683	0
684	3
685	1
686	3
687	2
688	1
689	2
690	2
691	2
692	1
693	1
694	5
695	2
696	1
697	3
698	1
699	2
700	2
701	1
702	0
703	3
704	0
705	1
706	1
707	1
708	4
709	1
710	3
711	1
712	1
713	0
714	1
715	2
716	4
717	0
718	1
719	0
720	1
721	0
722	4
723	0
724	2
725	1
726	3
727	2
728	3
729	0
730	2
731	1
732	3
733	3
734	5
735	1
736	2
737	5
738	1
739	1
740	2
741	2
742	0
743	2
744	1
745	4
746	2
747	3
748	4
749	2
750	1
751	1
752	3
753	3
754	3
755	2
756	3
757	1
758	5
759	3
760	4
761	5
762	6
763	7
764	2
765	4
766	3
767	3
768	2
769	0
770	1
771	3
772	2
773	3
774	4
775	1
776	3
777	1
778	1
779	2
780	1
781	5
782	6
783	3
784	6
785	0
786	3
787	0
788	3
789	0
790	1
791	1
792	1
793	3
794	4
795	1
796	4
797	1
798	4
799	3
800	3
801	4
802	4
803	4
804	5
805	0
806	6
807	3
808	1
809	3
810	2
811	3
812	2
813	3
814	3
815	1
816	1
817	3
818	3
819	5
820	7
821	3
822	8
823	2
824	5
825	2
826	2
827	2
828	5
829	5
830	5
831	2
832	2
833	1
834	7
835	3
836	5
837	2
838	9
839	2
840	5
841	6
842	4
843	1
844	4
845	3
846	2
847	2
848	2
849	3
850	2
851	3
852	4
853	3
854	6
855	4
856	4
857	4
858	2
859	4
860	8
861	6
862	6
863	7
864	4
865	5
866	4
867	2
868	1
869	3
870	3
871	5
872	3
873	1
874	5
875	3
876	2
877	3
878	4
879	2
880	1
881	6
882	2
883	5
884	4
885	4
886	3
887	4
888	2
889	2
890	1
891	4
892	3
893	5
894	3
895	2
896	3
897	2
898	0
899	1
900	1
901	1
902	8
903	1
904	2
905	2
906	0
907	2
908	0
909	1
910	3
911	1
912	5
913	5
914	2
915	3
916	2
917	2
918	2
919	1
920	6
921	4
922	3
923	4
924	1
925	5
926	6
927	3
928	6
929	4
930	6
931	5
932	2
933	2
934	7
935	3
936	3
937	5
938	1
939	5
940	2
941	6
942	1
943	3
944	2
945	2
946	7
947	0
948	2
949	4
950	5
951	2
952	0
953	1
954	1
955	6
956	3
957	6
958	4
959	6
960	3
961	2
962	3
963	2
964	2
965	2
966	9
967	1
968	2
969	4
970	3
971	3
972	3
973	1
974	2
975	3
976	5
977	7
978	4
979	4
980	3
981	3
982	7
983	2
984	3
985	7
986	2
987	4
988	4
989	2
990	4
991	3
992	4
993	4
994	2
995	4
996	3
997	0
998	7
999	3
1000	5
1001	5
1002	3
1003	4
1004	8
1005	0
1006	1
1007	1
1008	4
1009	4
1010	3
1011	5
1012	4
1013	5
1014	4
1015	0
1016	6
1017	5
1018	3
1019	3
1020	7
1021	1
1022	3
1023	7
1024	1
1025	2
1026	1
1027	5
1028	8
1029	5
1030	7
1031	5
1032	6
1033	2
1034	5
1035	4
1036	5
1037	3
1038	2
1039	5
1040	6
1041	4
1042	7
1043	2
1044	5
1045	6
1046	1
1047	3
1048	3
1049	9
1050	3
1051	5
1052	4
1053	8
1054	6
1055	7
1056	2
1057	5
1058	3
1059	3
1060	3
1061	4
1062	7
1063	3
1064	6
1065	4
1066	5
1067	3
1068	6
1069	6
1070	5
1071	7
1072	4
1073	5
1074	4
1075	1
1076	5
1077	2
1078	5
1079	2
1080	4
1081	5
1082	2
1083	3
1084	7
1085	3
1086	6
1087	5
1088	5
1089	4
1090	2
1091	2
1092	5
1093	6
1094	10
1095	3
1096	2
1097	7
1098	1
1099	3
1100	8
1101	3
1102	2
1103	5
1104	4
1105	4
1106	5
1107	5
1108	7
1109	2
1110	3
1111	3
1112	5
1113	6
1114	0
1115	8
1116	2
1117	12
1118	3
1119	7
1120	1
1121	4
1122	6
1123	5
1124	4
1125	5
1126	4
1127	3
1128	5
1129	7
1130	4
1131	4
1132	10
1133	8
1134	7
1135	7
1136	2
1137	5
1138	6
1139	6
1140	1
1141	11
1142	7
1143	4
1144	6
1145	7
1146	9
1147	4
1148	4
1149	9
1150	11
1151	6
1152	1
1153	3
1154	5
1155	5
1156	2
1157	8
1158	10
1159	7
1160	5
1161	6
1162	5
1163	6
1164	5
1165	5
1166	4
1167	3
1168	5
1169	4
1170	5
1171	4
1172	4
1173	6
1174	12
1175	9
1176	5
1177	8
1178	4
1179	4
1180	7
1181	5
1182	7
1183	8
1184	4
1185	2
1186	11
1187	5
1188	6
1189	15
1190	5
1191	7
1192	6
1193	7
1194	4
1195	9
1196	4
1197	4
1198	4
1199	4
1200	8
1201	4
1202	6
1203	9
1204	10
1205	8
1206	5
1207	5
1208	6
1209	10
1210	8
1211	5
1212	3
1213	4
1214	12
1215	6
1216	4
1217	5
1218	6
1219	3
1220	6
1221	4
1222	10
1223	5
1224	8
1225	9
1226	5
1227	13
1228	6
1229	7
1230	5
1231	9
1232	3
1233	9
1234	4
1235	6
1236	6
1237	6
1238	9
1239	7
1240	4
1241	12
1242	4
1243	5
1244	7
1245	9
1246	10
1247	12
1248	5
1249	8
1250	5
1251	6
1252	5
1253	8
1254	7
1255	3
1256	9
1257	8
1258	10
1259	5
1260	7
1261	9
1262	11
1263	8
1264	4
1265	9
1266	8
1267	5
1268	10
1269	9
1270	12
1271	3
1272	2
1273	6
1274	4
1275	9
1276	6
1277	10
1278	6
1279	9
1280	3
1281	4
1282	4
1283	7
1284	13
1285	4
1286	5
1287	4
1288	7
1289	9
1290	4
1291	12
1292	13
1293	9
1294	6
1295	7
1296	5
1297	5
1298	7
1299	10
1300	8
1301	7
1302	8
1303	6
1304	9
1305	7
1306	7
1307	8
1308	7
1309	6
1310	7
1311	4
1312	4
1313	8
1314	5
1315	6
1316	7
1317	7
1318	10
1319	6
1320	5
1321	3
1322	7
1323	6
1324	11
1325	4
1326	3
1327	8
1328	8
1329	9
1330	6
1331	6
1332	9
1333	5
1334	11
1335	5
1336	8
1337	7
1338	4
1339	5
1340	11
1341	8
1342	17
1343	11
1344	2
1345	7
1346	10
1347	6
1348	3
1349	13
1350	7
1351	10
1352	9
1353	9
1354	10
1355	9
1356	10
1357	4
1358	7
1359	7
1360	8
1361	4
1362	8
1363	8
1364	9
1365	6
1366	10
1367	6
1368	13
1369	2
1370	5
1371	7
1372	7
1373	5
1374	7
1375	5
1376	4
1377	11
1378	3
1379	5
1380	6
1381	7
1382	11
1383	8
1384	10
1385	10
1386	7
1387	14
1388	6
1389	11
1390	7
1391	7
1392	7
1393	7
1394	3
1395	8
1396	10
1397	6
1398	9
1399	6
1400	5
1401	6
1402	14
1403	8
1404	3
1405	8
1406	15
1407	13
1408	10
1409	7
1410	13
1411	8
1412	12
1413	10
1414	5
1415	5
1416	14
1417	8
1418	8
1419	7
1420	9
1421	6
1422	8
1423	7
1424	6
1425	6
1426	9
1427	9
1428	4
1429	5
1430	10
1431	4
1432	7
1433	15
1434	9
1435	19
1436	9
1437	15
1438	9
1439	10
1440	5
1441	14
1442	4
1443	11
1444	10
1445	5
1446	8
1447	7
1448	7
1449	10
1450	7
1451	7
1452	14
1453	13
1454	9
1455	10
1456	7
1457	7
1458	8
1459	12
1460	7
1461	3
1462	11
1463	8
1464	9
1465	16
1466	8
1467	11
1468	9
1469	10
1470	8
1471	10
1472	2
1473	12
1474	12
1475	2
1476	13
1477	5
1478	9
1479	6
1480	11
1481	10
1482	7
1483	9
1484	12
1485	6
1486	10
1487	6
1488	11
1489	3
1490	6
1491	11
1492	9
1493	6
1494	10
1495	9
1496	9
1497	20
1498	6
1499	7
1500	16
1501	11
1502	5
1503	7
1504	6
1505	5
1506	14
1507	12
1508	14
1509	7
1510	11
1511	5
1512	12
1513	8
1514	14
1515	7
1516	4
1517	12
1518	7
1519	12
1520	8
1521	14
1522	11
1523	14
1524	9
1525	6
1526	18
1527	10
1528	11
1529	11
1530	6
1531	12
1532	12
1533	7
1534	13
1535	16
1536	6
1537	6
1538	13
1539	10
1540	11
1541	13
1542	5
1543	13
1544	3
1545	15
1546	13
1547	12
1548	9
1549	15
1550	8
1551	7
1552	5
1553	14
1554	12
1555	9
1556	11
1557	6
1558	9
1559	8
1560	8
1561	8
1562	13
1563	16
1564	8
1565	14
1566	9
1567	13
1568	9
1569	16
1570	8
1571	5
1572	16
1573	10
1574	11
1575	9
1576	4
1577	9
1578	6
1579	15
1580	15
1581	11
1582	11
1583	10
1584	4
1585	9
1586	5
1587	7
1588	16
1589	8
1590	13
1591	13
1592	8
1593	9
1594	5
1595	9
1596	12
1597	7
1598	14
1599	12
1600	7
1601	6
1602	14
1603	13
1604	13
1605	14
1606	9
1607	10
1608	17
1609	16
1610	11
1611	15
1612	9
1613	8
1614	13
1615	10
1616	12
1617	6
1618	11
1619	9
1620	16
1621	10
1622	18
1623	5
1624	8
1625	11
1626	12
1627	11
1628	15
1629	7
1630	11
1631	7
1632	9
1633	11
1634	15
1635	14
1636	11
1637	13
1638	14
1639	14
1640	10
1641	10
1642	6
1643	12
1644	8
1645	11
1646	11
1647	17
1648	7
1649	8
1650	11
1651	11
1652	11
1653	11
1654	19
1655	13
1656	14
1657	12
1658	7
1659	15
1660	17
1661	7
1662	16
1663	17
1664	5
1665	12
1666	11
1667	12
1668	15
1669	6
1670	12
1671	7
1672	7
1673	13
1674	14
1675	12
1676	15
1677	19
1678	17
1679	7
1680	14
1681	17
1682	15
1683	14
1684	13
1685	9
1686	10
1687	8
1688	5
1689	15
1690	11
1691	9
1692	14
1693	8
1694	17
1695	16
1696	10
1697	11
1698	16
1699	12
1700	12
1701	6
1702	23
1703	10
1704	10
1705	18
1706	13
1707	10
1708	16
1709	20
1710	16
1711	9
1712	7
1713	6
1714	14
1715	23
1716	12
1717	15
1718	24
1719	15
1720	7
1721	18
1722	13
1723	12
1724	13
1725	11
1726	15
1727	13
1728	12
1729	9
1730	18
1731	15
1732	20
1733	15
1734	15
1735	6
1736	18
1737	17
1738	13
1739	16
1740	17
1741	11
1742	19
1743	18
1744	14
1745	10
1746	16
1747	17
1748	9
1749	17
1750	27
1751	8
1752	16
1753	17
1754	19
1755	13
1756	25
1757	11
1758	23
1759	24
1760	16
1761	17
1762	21
1763	13
1764	19
1765	17
1766	19
1767	12
1768	19
1769	25
1770	18
1771	22
1772	23
1773	19
1774	14
1775	22
1776	17
1777	20
1778	26
1779	22
1780	25
1781	15
1782	39
1783	17
1784	15
1785	32
1786	26
1787	21
1788	21
1789	29
1790	33
1791	37
1792	17
1793	23
1794	30
1795	35
1796	41
1797	32
1798	32
1799	24
1800	37
1801	36
1802	28
1803	32
1804	44
1805	38
1806	33
1807	25
1808	37
1809	42
1810	35
1811	47
1812	58
1813	30
1814	42
1815	30
1816	34
1817	55
1818	34
1819	56
1820	59
1821	48
1822	43
1823	55
1824	66
1825	37
1826	66
1827	44
1828	65
1829	40
1830	48
1831	54
1832	44
1833	73
1834	59
1835	55
1836	66
1837	43
1838	74
1839	48
1840	62
1841	58
1842	61
1843	65
1844	69
1845	44
1846	61
1847	43
1848	49
1849	55
1850	64
1851	61
1852	66
1853	52
1854	65
1855	76
1856	43
1857	55
1858	61
1859	64
1860	76
1861	43
1862	60
1863	45
1864	60
1865	68
1866	45
1867	51
1868	72
1869	58
1870	59
1871	57
1872	46
1873	51
1874	69
1875	57
1876	59
1877	49
1878	62
1879	32
1880	54
1881	51
1882	48
1883	42
1884	48
1885	44
1886	35
1887	45
1888	47
1889	27
1890	38
1891	41
1892	47
1893	37
1894	47
1895	30
1896	23
1897	44
1898	28
1899	32
1900	43
1901	28
1902	41
1903	19
1904	30
1905	27
1906	31
1907	40
1908	37
1909	18
1910	29
1911	20
1912	24
1913	20
1914	18
1915	23
1916	29
1917	19
1918	23
1919	23
1920	25
1921	25
1922	24
1923	14
1924	22
1925	15
1926	26
1927	13
1928	25
1929	29
1930	23
1931	16
1932	22
1933	25
1934	25
1935	14
1936	16
1937	22
1938	19
1939	23
1940	11
1941	16
1942	21
1943	9
1944	25
1945	21
1946	12
1947	17
1948	13
1949	29
1950	8
1951	28
1952	11
1953	23
1954	15
1955	19
1956	25
1957	14
1958	19
1959	13
1960	22
1961	19
1962	15
1963	31
1964	30
1965	20
1966	13
1967	12
1968	22
1969	21
1970	17
1971	31
1972	25
1973	16
1974	29
1975	11
1976	13
1977	28
1978	17
1979	19
1980	23
1981	20
1982	22
1983	16
1984	26
1985	19
1986	13
1987	20
1988	20
1989	12
1990	20
1991	16
1992	20
1993	25
1994	12
1995	21
1996	15
1997	20
1998	18
1999	13
2000	17
2001	18
2002	24
2003	16
2004	22
2005	11
2006	18
2007	11
2008	24
2009	18
2010	12
2011	18
2012	22
2013	14
2014	17
2015	13
2016	13
2017	20
2018	19
2019	13
2020	27
2021	15
2022	16
2023	14
2024	18
2025	13
2026	11
2027	14
2028	16
2029	12
2030	18
2031	9
2032	21
