Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 250		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.01	169.77
0.20	0.05	169.77
0.40	0.25	169.78
0.60	0.08	169.78
0.80	0.04	169.77
1.00	0.02	169.77
1.20	0.84	169.77
1.40	0.16	169.77
1.60	0.26	169.77
1.80	0.41	169.77
2.00	0.11	169.77
2.20	0.22	169.77
2.40	0.29	169.76
2.60	0.28	169.76
2.80	0.42	169.76
3.00	0.54	169.76
3.20	0.54	169.76
3.40	0.80	169.76
3.60	1.08	169.76
3.80	1.72	169.76
4.00	2.02	169.76
4.20	2.91	169.76
4.40	3.84	169.76
4.60	5.07	169.76
4.80	6.37	169.75
5.00	7.95	169.75
5.20	10.02	169.75
5.40	12.41	169.75
5.60	14.51	169.75
5.80	16.19	169.75
6.00	15.55	169.74
6.20	12.70	169.74
6.40	9.71	169.73
6.60	7.59	169.73
6.80	6.02	169.73
7.00	4.86	169.73
7.20	3.67	169.73
7.40	2.99	169.73
7.60	2.60	169.72
7.80	2.66	169.72
8.00	2.86	169.72
8.20	3.57	169.73
8.40	4.41	169.73
8.60	5.75	169.72
8.80	7.26	169.72
9.00	8.68	169.72
9.20	11.92	169.72
9.40	14.19	169.72
9.60	18.04	169.72
9.80	21.56	169.71
10.00	25.82	169.71
10.20	30.21	169.71
10.40	34.34	169.71
10.60	35.87	169.70
10.80	32.89	169.70
11.00	24.41	169.70
11.20	15.34	169.70
11.40	9.94	169.70
11.60	6.36	169.70
11.80	4.20	169.69
12.00	2.99	169.69
12.20	2.42	169.69
12.40	2.16	169.69
12.60	2.61	169.68
12.80	3.56	169.68
13.00	4.85	169.68
13.20	6.60	169.68
13.40	9.09	169.67
13.60	11.69	169.67
13.80	14.91	169.67
14.00	18.71	169.67
14.20	23.02	169.67
14.40	28.16	169.67
14.60	33.47	169.66
14.80	39.51	169.66
15.00	46.05	169.66
15.20	52.68	169.66
15.40	55.68	169.66
15.60	52.76	169.66
15.80	42.12	169.65
16.00	30.05	169.65
16.20	20.92	169.65
16.40	14.26	169.65
16.60	8.92	169.64
16.80	5.49	169.64
17.00	3.85	169.64
17.20	2.91	169.64
17.40	3.35	169.63
17.60	4.33	169.63
17.80	5.68	169.63
18.00	7.84	169.63
18.20	10.94	169.62
18.40	14.46	169.62
18.60	18.78	169.62
18.80	24.23	169.63
19.00	30.06	169.63
19.20	36.63	169.62
19.40	44.26	169.62
19.60	52.32	169.62
19.80	60.87	169.62
20.00	69.12	169.61
20.20	75.09	169.61
20.40	75.79	169.61
20.60	69.19	169.61
20.80	58.49	169.60
21.00	47.47	169.60
21.20	35.95	169.60
21.40	25.67	169.60
21.60	17.59	169.61
21.80	12.33	169.61
22.00	9.27	169.60
22.20	7.43	169.60
22.40	7.12	169.60
22.60	7.79	169.60
22.80	9.47	169.60
23.00	12.17	169.60
23.20	15.64	169.60
23.40	20.09	169.60
23.60	25.41	169.59
23.80	31.57	169.59
24.00	39.02	169.59
24.20	47.26	169.59
24.40	56.50	169.59
24.60	67.27	169.59
24.80	77.65	169.59
25.00	86.61	169.59
25.20	91.92	169.59
25.40	92.01	169.59
25.60	87.68	169.58
25.80	79.90	169.58
26.00	69.43	169.58
26.20	57.02	169.58
26.40	45.57	169.58
26.60	35.25	169.58
26.80	26.86	169.58
27.00	21.34	169.58
27.20	17.82	169.58
27.40	15.90	169.58
27.60	15.36	169.58
27.80	16.27	169.58
28.00	18.28	169.58
28.20	21.71	169.58
28.40	26.14	169.58
28.60	32.41	169.58
28.80	39.78	169.58
29.00	47.97	169.58
29.20	57.46	169.57
29.40	67.93	169.57
29.60	79.21	169.57
29.80	90.00	169.57
30.00	99.33	169.57
30.20	105.77	169.57
30.40	108.28	169.57
30.60	107.03	169.57
30.80	101.22	169.57
31.00	92.19	169.57
31.20	81.82	169.57
31.40	71.40	169.57
31.60	60.91	169.57
31.80	50.88	169.57
32.00	43.22	169.57
32.20	37.32	169.57
32.40	33.12	169.57
32.60	30.74	169.57
32.80	29.65	169.57
33.00	30.05	169.58
33.20	32.19	169.58
33.40	35.62	169.58
33.60	40.78	169.58
33.80	48.06	169.58
34.00	56.28	169.58
34.20	65.94	169.58
34.40	76.99	169.58
34.60	88.67	169.58
34.80	99.99	169.58
35.00	110.08	169.58
35.20	117.96	169.58
35.40	123.30	169.58
35.60	125.06	169.58
35.80	123.48	169.57
36.00	118.56	169.57
36.20	111.18	169.58
36.40	102.45	169.58
36.60	93.26	169.57
36.80	83.80	169.57
37.00	75.24	169.57
37.20	67.94	169.57
37.40	62.02	169.57
37.60	57.23	169.57
37.80	53.45	169.56
38.00	52.30	169.56
38.20	52.14	169.57
38.40	53.45	169.57
38.60	56.72	169.56
38.80	62.28	169.56
39.00	68.82	169.56
39.20	77.63	169.56
39.40	87.62	169.56
39.60	98.69	169.56
39.80	109.44	169.55
40.00	120.17	169.55
