Frank-Hertz Experiment		
		
Vr(V)= 2.0		
Cathode Heater Current (mA) = 260		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.35	170.17
0.20	0.10	170.16
0.40	0.10	170.16
0.60	0.27	170.16
0.80	0.16	170.16
1.00	0.14	170.17
1.20	0.18	170.17
1.40	0.03	170.17
1.60	0.09	170.17
1.80	0.27	170.16
2.00	0.23	170.16
2.20	0.48	170.16
2.40	0.20	170.16
2.60	0.21	170.15
2.80	0.33	170.15
3.00	0.11	170.15
3.20	0.41	170.15
3.40	0.56	170.16
3.60	0.92	170.16
3.80	1.66	170.16
4.00	2.60	170.16
4.20	3.94	170.15
4.40	5.45	170.15
4.60	7.82	170.16
4.80	10.71	170.16
5.00	14.48	170.16
5.20	19.04	170.16
5.40	24.46	170.15
5.60	29.46	170.15
5.80	33.05	170.15
6.00	30.97	170.15
6.20	25.21	170.15
6.40	19.51	170.15
6.60	15.01	170.15
6.80	12.09	170.15
7.00	9.50	170.15
7.20	7.27	170.15
7.40	5.62	170.15
7.60	4.45	170.15
7.80	3.49	170.15
8.00	3.24	170.15
8.20	3.91	170.15
8.40	5.39	170.14
8.60	7.55	170.14
8.80	10.63	170.14
9.00	15.08	170.14
9.20	20.19	170.14
9.40	26.82	170.14
9.60	35.37	170.14
9.80	44.27	170.14
10.00	55.15	170.14
10.20	66.36	170.14
10.40	76.94	170.14
10.60	80.65	170.14
10.80	72.16	170.13
11.00	52.90	170.13
11.20	33.56	170.13
11.40	21.63	170.13
11.60	14.04	170.14
11.80	9.28	170.14
12.00	5.82	170.13
12.20	4.14	170.13
12.40	3.01	170.13
12.60	2.72	170.13
12.80	2.76	170.13
13.00	4.47	170.13
13.20	7.93	170.13
13.40	12.33	170.13
13.60	17.50	170.13
13.80	23.79	170.13
14.00	33.96	170.12
14.20	43.80	170.12
14.40	56.85	170.12
14.60	70.99	170.12
14.80	86.73	170.12
15.00	104.58	170.12
15.20	121.11	170.11
15.40	128.77	170.11
15.60	119.80	170.11
15.80	94.56	170.11
16.00	67.14	170.11
16.20	46.59	170.11
16.40	31.52	170.11
16.60	19.51	170.11
16.80	12.08	170.10
17.00	7.79	170.10
17.20	5.09	170.10
17.40	3.70	170.11
17.60	3.87	170.11
17.80	5.85	170.10
18.00	9.31	170.10
18.20	14.27	170.10
18.40	21.07	170.10
18.60	30.49	170.10
18.80	42.81	170.10
19.00	56.79	170.10
19.20	73.53	170.10
19.40	92.99	170.10
19.60	115.41	170.10
19.80	139.19	170.10
20.00	161.48	170.10
20.20	178.05	170.10
20.40	180.02	170.10
20.60	164.21	170.08
20.80	138.49	170.08
21.00	112.36	170.08
21.20	84.21	170.08
21.40	59.50	170.08
21.60	40.35	170.08
21.80	27.89	170.08
22.00	18.92	170.08
22.20	12.94	170.08
22.40	10.44	170.08
22.60	10.21	170.08
22.80	12.33	170.08
23.00	16.49	170.08
23.20	23.55	170.08
23.40	32.34	170.08
23.60	45.60	170.08
23.80	60.83	170.07
24.00	79.48	170.07
24.20	101.74	170.07
24.40	127.03	170.07
24.60	156.56	170.07
24.80	185.11	170.07
25.00	209.99	170.07
25.20	224.62	170.07
25.40	224.87	170.08
25.60	213.99	170.08
25.80	194.00	170.08
26.00	167.66	170.08
26.20	136.91	170.08
26.40	108.34	170.08
26.60	82.66	170.08
26.80	61.83	170.08
27.00	46.86	170.08
27.20	36.88	170.08
27.40	29.88	170.08
27.60	26.62	170.08
27.80	26.72	170.08
28.00	29.83	170.08
28.20	36.51	170.08
28.40	46.51	170.08
28.60	61.80	170.08
28.80	80.12	170.08
29.00	102.18	170.08
29.20	128.07	170.07
29.40	157.71	170.07
29.60	189.85	170.08
29.80	221.00	170.08
30.00	247.98	170.08
30.20	265.71	170.08
30.40	273.88	170.08
30.60	271.02	170.08
30.80	256.13	170.08
31.00	232.40	170.08
31.20	205.52	170.09
31.40	177.62	170.09
31.60	150.12	170.09
31.80	123.36	170.09
32.00	102.55	170.10
32.20	85.83	170.10
32.40	72.94	170.10
32.60	64.48	170.10
32.80	59.71	170.10
33.00	58.61	170.10
33.20	62.08	170.10
33.40	69.75	170.10
33.60	82.20	170.10
33.80	100.88	170.10
34.00	123.03	170.10
34.20	150.26	170.10
34.40	181.32	170.10
34.60	214.85	170.10
34.80	248.18	170.11
35.00	277.78	170.11
35.20	301.48	170.11
35.40	317.62	170.11
35.60	323.75	170.11
35.80	319.46	170.11
36.00	307.03	170.11
36.20	288.17	170.11
36.40	264.51	170.10
36.60	239.27	170.10
36.80	212.87	170.11
37.00	188.98	170.11
37.20	167.85	170.11
37.40	150.20	170.11
37.60	135.69	170.11
37.80	124.07	170.11
38.00	117.54	170.11
38.20	114.85	170.11
38.40	116.73	170.11
38.60	124.48	170.11
38.80	138.52	170.11
39.00	156.89	170.11
39.20	181.39	170.11
39.40	210.03	170.11
39.60	242.52	170.11
39.80	274.19	170.11
40.00	306.31	170.11
