Address:,USB0::0x0957::0x179B::MY59127615::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.0019270837025,-0.133180867065676,-0.108702278230339,
,,,-0.00187500037,-0.123758757486939,-0.203174652997404,
,,,-0.0018229170375,-0.113080366631038,-0.0154108081478626,
,,,-0.001770833705,-0.103658257052302,0.0519007588736713,
,,,-0.0017187503725,-0.0929798661964014,0.0459962354507297,
,,,-0.00166666704,-0.0829296159790829,-0.06618970958516,
,,,-0.0016145837075,-0.0709949438460171,0.0152927136514336,
,,,-0.001562500375,-0.0596884123515338,0.164086703909561,
,,,-0.0015104170425,-0.0496381621342152,0.0967751368880272,
,,,-0.00145833371,-0.0389597712783143,0.0247399511281401,
,,,-0.0014062503775,-0.0263969585066661,-0.0756369470618665,
,,,-0.001354167045,-0.0132060050964355,-0.102797754807398,
,,,-0.0013020837125,-0.00127133296336979,-0.0201344268862158,
,,,-0.00125000038,0.00940705789253116,-0.184280178043991,
,,,-0.0011979170475,0.0232261519413441,-0.0779987564310431,
,,,-0.001145833715,0.0357889647129923,-0.118149515707046,
,,,-0.0010937503825,0.0477236368460581,-0.116968611022457,
,,,-0.00104166705,0.0609145902562886,-0.167747512459755,
,,,-0.000989583717499999,0.0741055436665192,-0.0402098065242171,
,,,-0.000937500385000001,0.0885527783539146,0.0719761385116726,
,,,-0.0008854170525,0.102371872402728,-0.0791796611156315,
,,,-0.000833333719999999,0.114934685174376,-0.227973651373759,
,,,-0.000781250387500002,0.130010060500354,-0.107521373545751,
,,,-0.000729167055,0.143201013910584,0.0141118089668453,
,,,-0.000677083722499999,0.157020107959397,-0.0378479971550405,
,,,-0.000625000390000002,0.17083920200821,0.00348366680555046,
,,,-0.0005729170575,0.184030155418441,0.0613479963503778,
,,,-0.000520833724999999,0.197221108828671,0.0896897087804973,
,,,-0.000468750392500002,0.211040202877484,-0.118149515707046,
,,,-0.000416667060000001,0.22548743756488,-0.0768178517464548,
,,,-0.000364583727499999,0.23867839097511,-0.0803605658002198,
,,,-0.000312500395000002,0.252497485023923,-0.00478266598656774,
,,,-0.000260417062500001,0.265060297795571,-0.0744560423772782,
,,,-0.000208333729999999,0.27762311056722,0.0755188525654376,
,,,-0.000156250397500002,0.29081406397745,0.0483580448199064,
,,,-0.000104167065000001,0.303376876749098,-0.109883182914928,
,,,-5.20837324999995E-05,0.316567830159329,-0.0130489987786859,
,,,-4.00000001871126E-10,0.328502502292395,0.11566961184144,
,,,5.20829324999993E-05,0.341065315064043,0.239664603723213,
,,,0.000104166265,0.354256268474273,0.00112185743637383,
,,,0.000156249597499998,0.366819081245922,-0.183099273359403,
,,,0.000208332929999999,0.378125612740405,-0.0260389503091574,
,,,0.0002604162625,0.388175862957723,0.0991369462572038,
,,,0.000312499594999998,0.398226113175042,0.139287705533206,
,,,0.000364582927499999,0.407648222753778,0.244388222461566,
,,,0.00041666626,0.417070332332514,0.426247543888167,
,,,0.000468749592500001,0.427120582549833,0.482930968748406,
,,,0.000520832924999999,0.437798973405734,0.846649611601606,
,,,0.0005729162575,0.448477364261635,1.23634815751575,
,,,0.000624999590000001,0.459155755117536,0.64117219648324,
,,,0.000677082922499999,0.469834145973437,0.107403279049322,
,,,0.000729166255,0.480512536829337,-0.0933505173306912,
,,,0.000781249587500001,0.491190927685238,-0.0343052831012756,
,,,0.000833332919999999,0.503125599818304,-0.0272198549937457,
,,,0.0008854162525,0.513175850035623,-0.132320371922106,
,,,0.000937499585000001,0.523226100252941,-0.0591042814776301,
,,,0.000989582917499999,0.534532631747425,-0.00714447535574436,
,,,0.00104166625,0.545211022603326,0.0211972370743752,
,,,0.0010937495825,0.556517554097809,-0.0531997580546886,
,,,0.001145832915,0.566567804315127,0.0247399511281401,
,,,0.0011979162475,0.577246195171028,-0.0709133283235133,
,,,0.00124999958,0.586668304749765,-0.047295234631747,
,,,0.0013020829125,0.597346695605665,0.028282665181905,
,,,0.001354166245,0.608025086461566,-0.0272198549937457,
,,,0.0014062495775,0.61933161795605,-0.0626469955313951,
,,,0.00145833291,0.630010008811951,-0.0992550407536328,
,,,0.0015104162425,0.639432118390687,-0.184280178043991,
,,,0.001562499575,0.649482368608005,-0.133501276606694,
,,,0.0016145829075,0.658904478186741,0.0188354277051985,
,,,0.00166666624,0.66895472840406,0.0353680932894349,
,,,0.0017187495725,0.679004978621379,-0.0461143299471587,
,,,0.001770832905,0.688427088200115,0.0908706134650856,
,,,0.0018229162375,0.697849197778851,0.012930904282257,
,,,0.00187499957,0.708527588634752,-0.0260389503091574,
,,,0.0019270829025,0.719205979490653,-0.16420479840599,
,,,0.001979166235,0.727371807792224,-0.0177726175170392,
,,,0.0020312495675,0.736165776732378,0.121574135264382,
,,,0.0020833329,0.746216026949696,-0.0768178517464548,
,,,0.0021354162325,0.75500999588985,0.00112185743637383,
,,,0.002187499565,0.764432105468586,0.0542625682428479,
,,,0.0022395828975,0.773854215047322,0.161724894540384,
,,,0.00229166623,0.782648183987476,0.12275503994897,
,,,0.0023437495625,0.792698434204794,-0.0602851861622185,
,,,0.002395832895,0.801492403144948,0.135744991479442,
,,,0.0024479162275,0.809658231446519,0.0117499995976686,
,,,0.00249999956,0.819080341025256,-0.00360176130197942,
,,,0.0025520828925,0.829758731881157,0.03182537923567,
,,,0.002604166225,0.83855270082131,0.188885702285916,
,,,0.0026562495575,0.847346669761464,0.0778806619346142,
,,,0.00270833289,0.858653201255947,-0.138224895345047,
,,,0.0027604162225,0.867447170196101,0.0743379478808492,
,,,0.002812499555,0.876241139136255,0.160543989855796,
,,,0.0028645828875,0.885035108076409,0.279815362999216,
,,,0.00291666622,0.893829077016562,0.0247399511281401,
,,,0.0029687495525,0.902623045956716,0.0755188525654376,
,,,0.003020832885,0.91141701489687,0.132202277425677,
,,,0.0030729162175,0.920839124475606,-0.0543806627392769,
,,,0.00312499955,0.92963309341576,-0.105159564176574,
,,,0.0031770828825,0.937798921717331,-0.0768178517464548,
,,,0.003229166215,0.94533660938032,-0.0992550407536328,
,,,0.0032812495475,0.954758718959056,-0.088626898592338,
,,,0.00333333288,0.962296406622045,0.069614329142496,
,,,0.0033854162125,0.969834094285034,0.112126897787675,
,,,0.003437499545,0.977999922586605,-0.0673706142697483,
,,,0.0034895828775,0.984909469611011,-0.0839032798539847,
,,,0.00354166621,0.991190875996836,0.168810322647914,
,,,0.0035937495425,0.998728563659824,0.110945993103087,
,,,0.003645832875,1.00500997004565,0.0542625682428479,
,,,0.0036979162075,1.01129137643147,0.0389108073431998,
,,,0.00374999954,1.01882906409446,-0.13586308597587,
,,,0.0038020828725,1.02511047048029,-0.0413907112088054,
,,,0.003854166205,1.02950745495036,0.131021372741088,
,,,0.0039062495375,1.03641700197477,0.0377299026586115,
,,,0.00395833287,1.04144212708343,0.207780177239329,
,,,0.0040104162025,1.04646725219209,0.0389108073431998,
,,,0.004062499535,1.05149237730075,0.0211972370743752,
,,,0.0041145828675,1.05588936177082,0.0743379478808492,
,,,0.0041666662,1.05965820560232,0.00348366680555046,
,,,0.0042187495325,1.06468333071098,-0.216164604527876,
,,,0.004270832865,1.06782403390389,0.00820728554390371,
,,,0.0043229161975,1.07159287773538,0.0495389495044947,
,,,0.00437499953,1.07536172156688,-0.0614660908468068,
,,,0.0044270828625,1.07724614348263,0.0991369462572038,
,,,0.004479166195,1.07975870603696,0.0672525197733194,
,,,0.0045312495275,1.08227126859128,0.175895750755444,
,,,0.00458333286,1.08415569050703,0.128659563371912,
,,,0.0046354161925,1.08666825306136,0.178257560124621,
,,,0.004687499525,1.08855267497711,-0.0614660908468068,
,,,0.0047395828575,1.09043709689286,-0.106340468861163,
,,,0.00479166619,1.09169337817002,-0.206717367051169,
,,,0.0048437495225,1.09357780008577,-0.0201344268862158,
,,,0.004895832855,1.09483408136293,0.0459962354507297,
,,,0.0049479161875,1.09483408136293,-0.159481179667637,
,,,0.00499999952,1.09546222200152,-0.167747512459755,
,,,0.0050520828525,1.09671850327868,-0.0614660908468068,
,,,0.005104166185,1.09734664391726,-0.00714447535574436,
,,,0.0051562495175,1.09734664391726,0.00112185743637383,
,,,0.00520833285,1.09671850327868,0.145192228956148,
,,,0.0052604161825,1.09546222200152,-0.0402098065242171,
,,,0.005312499515,1.09483408136293,0.0424535213969648,
,,,0.0053645828475,1.0923215188086,0.107403279049322,
,,,0.00541666618,1.09169337817002,0.0294635698664933,
,,,0.0054687495125,1.09043709689286,0.0448153307661414,
,,,0.005520832845,1.08855267497711,-0.0543806627392769,
,,,0.0055729161775,1.08604011242278,-0.00242085661739111,
,,,0.00562499951,1.08415569050703,0.0070263808593154,
,,,0.0056770828425,1.0816431279527,-0.0709133283235133,
,,,0.005729166175,1.07913056539837,0.050719854189083,
,,,0.0057812495075,1.07787428412121,0.0566243776120245,
,,,0.00583333284,1.07536172156688,0.180619369493797,
,,,0.0058854161725,1.07159287773538,0.0436344260815531,
,,,0.005937499505,1.06970845581964,0.069614329142496,
,,,0.0059895828375,1.06782403390389,-0.0685515189543366,
,,,0.00604166617,1.06405519007239,0.0967751368880272,
,,,0.0060937495025,1.06091448687948,-0.0366670924704522,
,,,0.006145832835,1.05965820560232,-0.0921696126461029,
,,,0.0061979161675,1.05651750240941,-0.0484761393163353,
,,,0.0062499995,1.05337679921649,-0.0803605658002198,
,,,0.0063020828325,1.05149237730075,-0.0520188533701003,
,,,0.006354166165,1.04772353346925,0.142830419586971,
,,,0.0064062494975,1.04395468963776,0.00584547617472708,
,,,0.00645833283,1.04207026772201,-0.158300274983048,
,,,0.0065104161625,1.03830142389052,-0.0685515189543366,
,,,0.006562499495,1.03453258005902,0.0176545230206102,
,,,0.0066145828275,1.03202001750469,-0.0543806627392769,
,,,0.00666666616,1.0282511736732,0.0152927136514336,
,,,0.0067187494925,1.02511047048029,0.00820728554390371,
,,,0.006770832825,1.02322604856454,-0.0602851861622185,
,,,0.0068229161575,1.02008534537163,-0.0425716158933938,
,,,0.00687499949,1.0175727828173,-0.0968932313844562,
,,,0.0069270828225,1.0138039389858,0.0211972370743752,
,,,0.006979166155,1.01066323579289,0.0873278994113207,
,,,0.0070312494875,1.00815067323856,-0.105159564176574,
,,,0.00708333282,1.00500997004565,-0.108702278230339,
,,,0.0071354161525,1.00249740749132,0.0920515181496739,
,,,0.007187499485,0.998100423021242,0.167629417963326,
,,,0.0072395828175,0.99495971982833,-0.0390289018396288,
,,,0.00729166615,0.991190875996836,-0.0189535222016275,
,,,0.0073437494825,0.986793891526759,-0.0177726175170392,
,,,0.007395832815,0.983025047695264,-0.131139467237517,
,,,0.0074479161475,0.978628063225187,-0.0567424721084535,
,,,0.00749999948,0.973602938116528,-0.0295816643629223,
,,,0.0075520828125,0.968577813007869,0.0164736183360219,
,,,0.007604166145,0.964180828537792,-0.134682181291282,
,,,0.0076562494775,0.957899422151968,-0.00596357067115605,
,,,0.00770833281,0.952874297043309,-0.0425716158933938,
,,,0.0077604161425,0.94533660938032,0.0790615666192025,
,,,0.007812499475,0.938427062355913,0.0719761385116726,
,,,0.0078645828075,0.930889374692924,-0.0898078032769263,
,,,0.00791666614,0.922095405752771,-0.0602851861622185,
,,,0.0079687494725,0.913929577451199,0.028282665181905,
,,,0.008020832805,0.905763749149628,0.0814233759883791,
,,,0.0080729161375,0.896969780209474,-0.0591042814776301,
,,,0.00812499947,0.886291389353573,0.19951384444721,
,,,0.0081770828025,0.878125561052002,0.0306444745510817,
,,,0.008229166135,0.867447170196101,0.166448513278738,
,,,0.0082812494675,0.858653201255947,-0.109883182914928,
,,,0.0083333328,0.848602951038629,-5.90472482144833E-05,
,,,0.0083854161325,0.839180841459893,0.0164736183360219,
,,,0.008437499465,0.829130591242574,0.0412726167123765,
,,,0.0084895827975,0.817824059748091,0.0601670916657895,
,,,0.00854166613,0.807773809530772,-0.0720942330081016,
,,,0.0085937494625,0.796467278036289,0.0164736183360219,
,,,0.008645832795,0.785788887180388,-0.108702278230339,
,,,0.0086979161275,0.774482355685905,-0.155938465613872,
,,,0.00874999946,0.763175824191421,-0.047295234631747,
,,,0.0088020827925,0.751241152058356,-0.088626898592338,
,,,0.008854166125,0.73930647992529,-0.107521373545751,
,,,0.0089062494575,0.727371807792224,0.0719761385116726,
,,,0.00895833279,0.715437135659158,0.155820371117443,
,,,0.0090104161225,0.701618041610345,0.112126897787675,
,,,0.009062499455,0.688427088200115,0.0707952338270843,
,,,0.0091145827875,0.676492416067049,0.0766997572500259,
,,,0.00916666612,0.663929603295401,0.31878521759063,
,,,0.0092187494525,0.651366790523753,0.217227414716035,
,,,0.009270832785,0.638803977752104,0.0932324228342623,
,,,0.0093229161175,0.625613024341874,0.0625289010349661,
,,,0.00937499945,0.613050211570226,0.088508804095909,
,,,0.0094270827825,0.600487398798577,0.194790225708857,
,,,0.009479166115,0.586668304749765,0.00938819022849202,
,,,0.0095312494475,0.573477351339534,0.0861469947267324,
,,,0.00958333278,0.561542679206468,0.257378173992038,
,,,0.0096354161125,0.549608007073402,0.133383182110265,
,,,0.009687499445,0.537673334940337,0.112126897787675,
,,,0.0097395827775,0.525110522168688,0.10149875562638,
,,,0.00979166611,0.513175850035623,0.0684334244579077,
,,,0.0098437494425,0.500613037263975,0.0424535213969648,
,,,0.009895832775,0.489934646408074,0.0200163323897868,
,,,0.0099479161075,0.477999974275008,0.22785555687733,
,,,0.00999999944,0.467321583419107,0.32587064569816,
,,,0.0100520827725,0.455386911286041,0.360116881551221,
,,,0.010104166105,0.445336661068723,0.767528997734189,
,,,0.0101562494375,0.434658270212822,1.38750395714305,
,,,0.01020833277,0.423351738718338,1.07692602509633,
,,,0.0102604161025,0.412673347862437,0.673056622967124,
,,,0.010312499435,0.402623097645119,0.260920888045803,
,,,0.0103645827675,0.390688425512053,0.0790615666192025,
,,,0.0104166661,0.380638175294735,0.0530816635582596,
,,,0.0104687494325,0.369331643800251,0.102679660310969,
,,,0.010520832765,0.359909534221515,0.0790615666192025,
,,,0.0105729160975,0.348603002727032,0.157001275802031,
,,,0.01062499943,0.337296471232548,-0.069732423638925,
,,,0.0106770827625,0.325989939738065,0.0790615666192025,
,,,0.010729166095,0.316567830159329,0.109765088418499,
,,,0.0107812494275,0.304633158026263,-0.0154108081478626,
,,,0.01083333276,0.293954767170362,-0.0756369470618665,
,,,0.0108854160925,0.283276376314461,-0.111064087599516,
,,,0.010937499425,0.273226126097143,-0.133501276606694,
,,,0.0109895827575,0.262547735241242,-0.213802795158699,
,,,0.01104166609,0.250613063108176,-0.212621890474111,
,,,0.0110937494225,0.239934672252275,-0.232697270112112,
,,,0.011145832755,0.228628140757792,-0.155938465613872,
,,,0.0111979160875,0.218577890540473,-0.170109321828932,
,,,0.01124999942,0.207899499684572,-0.158300274983048,
,,,0.0113020827525,0.197849249467254,-0.116968611022457,
,,,0.011354166085,0.187798999249935,-0.00360176130197942,
,,,0.0114062494175,0.177120608394034,-0.0720942330081016,
,,,0.01145833275,0.167070358176716,-0.227973651373759,
,,,0.0115104160825,0.157020107959397,-0.0933505173306912,
,,,0.011562499415,0.146969857742079,-0.140586704714224,
,,,0.0116145827475,0.137547748163342,-0.153576656244695,
,,,0.01166666608,0.127497497946024,-0.303551551187411,
,,,0.0117187494125,0.118075388367288,-0.152395751560107,
,,,0.011770832745,0.107396997511387,0.0259208558127284,
,,,0.0118229160775,0.0979748879326507,-0.0520188533701003,
,,,0.01187499941,0.0866683564381674,0.0601670916657895,
,,,0.0119270827425,0.0778743874980137,0.148734943009913,
,,,0.011979166075,0.0684522779192775,-5.90472482144833E-05,
,,,0.0120312494075,0.0590301683405414,0.0542625682428479,
,,,0.01208333274,0.0496080587618053,0.0589861869812012,
,,,0.0121354160725,0.041442230460234,-0.0602851861622185,
,,,0.012187499405,0.0320201208814979,-0.138224895345047,
,,,0.0122395827375,0.0219698706641793,-0.19254651083611,
,,,0.01229166607,0.0119196204468608,-0.132320371922106,
,,,0.0123437494025,0.00375379214528948,-0.231516365427524,
,,,0.012395832735,-0.00629645807202905,-0.194908320205286,
,,,0.0124479160675,-0.0163467082893476,-0.0839032798539847,
,,,0.0124999994,-0.0251406772295013,-5.90472482144833E-05,
,,,0.0125520827325,-0.0345627868082374,-0.06618970958516,
,,,0.012604166065,-0.0427286151098087,-0.0555615674238652,
,,,0.0126562493975,-0.0534070059657097,-0.144129418767989,
,,,0.01270833273,-0.0634572561830282,-0.0779987564310431,
,,,0.0127604160625,-0.0735075064003468,0.0424535213969648,
,,,0.012812499395,-0.0829296159790829,0.00938819022849202,
,,,0.0128645827275,-0.092351725557819,-0.0909887079615146,
,,,0.01291666606,-0.101773835136555,-0.145310323452577,
,,,0.0129687493925,-0.111824085353874,-0.0591042814776301,
,,,0.013020832725,-0.12124619493261,-0.194908320205286,
,,,0.0130729160575,-0.130668304511346,-0.0567424721084535,
,,,0.01312499939,-0.140090414090082,-0.196089224889874,
,,,0.0131770827225,-0.149512523668818,-0.167747512459755,
,,,0.013229166055,-0.157678351970389,-0.181918368674815,
,,,0.0132812493875,-0.165844180271961,-0.158300274983048,
,,,0.01333333272,-0.175266289850697,-0.128777657868341,
,,,0.0133854160525,-0.183432118152268,-0.0591042814776301,
,,,0.013437499385,-0.19159794645384,-0.102797754807398,
,,,0.0134895827175,-0.199763774755411,0.0554434729274362,
,,,0.01354166605,-0.2073014624184,-0.0130489987786859,
,,,0.0135937493825,-0.216723571997136,-5.90472482144833E-05,
,,,0.013645832715,-0.224261259660125,0.00584547617472708,
,,,0.0136979160475,-0.231170806684531,0.0707952338270843,
,,,0.01374999938,-0.238080353708938,-0.0862650892231613,
,,,0.0138020827125,-0.244361760094762,0.0211972370743752,
,,,0.013854166045,-0.252527588396333,-0.0591042814776301,
,,,0.0139062493775,-0.258180854143575,0.00348366680555046,
,,,0.01395833271,-0.265090401167981,0.0235590464435518,
,,,0.0140104160425,-0.271371807553805,-0.00596357067115605,
,,,0.014062499375,-0.275768792023882,-0.144129418767989,
,,,0.0141145827075,-0.281422057771124,-0.0520188533701003,
,,,0.01416666604,-0.286447182879783,-0.17129022651352,
,,,0.0142187493725,-0.291472307988442,-0.229154556058347,
,,,0.014270832705,-0.295241151819937,-0.0106871894095093,
,,,0.0143229160375,-0.299009995651431,-0.122873134445399,
,,,0.01437499937,-0.302778839482926,-0.15711937029846,
,,,0.0144270827025,-0.307175823953003,-0.265762601280585,
,,,0.014479166035,-0.310944667784497,-0.227973651373759,
,,,0.0145312493675,-0.313457230338827,-0.0980741360690445,
,,,0.0145833327,-0.315969792893156,-0.25513445911929,
,,,0.0146354160325,-0.318482355447486,-0.207898271735758,
,,,0.014687499365,-0.320994918001816,-0.177194749936461,
,,,0.0147395826975,-0.323507480556145,-0.312998788664117,
,,,0.01479166603,-0.326020043110475,-0.356692261993885,
,,,0.0148437493625,-0.327904465026222,-0.304732455871999,
,,,0.014895832695,-0.329788886941969,-0.264581696595997,
,,,0.0149479160275,-0.331045168219134,-0.170109321828932,
,,,0.01499999936,-0.332929590134881,-0.151214846875519,
,,,0.0150520826925,-0.333557730773464,-0.259858077857643,
,,,0.015104166025,-0.334185871412046,-0.147672132821754,
,,,0.0151562493575,-0.334814012050629,-0.210260081104934,
,,,0.01520833269,-0.333557730773464,-0.220888223266229,
,,,0.0152604160225,-0.334185871412046,-0.187822892097756,
,,,0.015312499355,-0.333557730773464,-0.0307625690475106,
,,,0.0153645826875,-0.333557730773464,-0.0425716158933938,
,,,0.01541666602,-0.332301449496299,0.0294635698664933,
,,,0.0154687493525,-0.330417027580552,-0.069732423638925,
,,,0.015520832685,-0.328532605664805,-0.160662084352225,
,,,0.0155729160175,-0.32727632438764,-0.121692229760811,
,,,0.01562499935,-0.32476376183331,-0.112244992284104,
,,,0.0156770826825,-0.322879339917563,-0.153576656244695,
,,,0.015729166015,-0.320994918001816,-0.272848029388115,
,,,0.0157812493475,-0.319110496086068,-0.259858077857643,
,,,0.01583333268,-0.316597933531739,-0.219707318581641,
,,,0.0158854160125,-0.314085370977409,-0.181918368674815,
,,,0.015937499345,-0.31157280842308,-0.227973651373759,
,,,0.0159895826775,-0.308432105230168,-0.0709133283235133,
,,,0.01604166601,-0.30654768331442,-0.106340468861163,
,,,0.0160937493425,-0.304035120760091,-0.0354861877858639,
,,,0.016145832675,-0.301522558205761,-0.109883182914928,
,,,0.0161979160075,-0.298381855012849,-0.0248580456245691,
,,,0.01624999934,-0.295869292458519,-0.121692229760811,
,,,0.0163020826725,-0.29335672990419,-0.069732423638925,
,,,0.016354166005,-0.290216026711278,-0.085084184538573,
,,,0.0164062493375,-0.287703464156948,-0.0898078032769263,
,,,0.01645833267,-0.283934620325454,-0.100435945438221,
,,,0.0165104160025,-0.282050198409706,-0.0756369470618665,
,,,0.016562499335,-0.278909495216794,0.0176545230206102,
,,,0.0166145826675,-0.276396932662465,-0.0319434737320989,
,,,0.016666666,-0.27262808883097,-0.140586704714224,
,,,0.0167187493325,-0.269487385638058,-0.227973651373759,
,,,0.016770832665,-0.266974823083729,0.0483580448199064,
,,,0.0168229159975,-0.264462260529399,-0.196089224889874,
,,,0.01687499933,-0.260693416697904,-0.253953554434702,
,,,0.0169270826625,-0.257552713504992,-0.243325412273407,
,,,0.016979165995,-0.253783869673498,-0.281114362180233,
,,,0.0170312493275,-0.251899447757751,-0.160662084352225,
,,,0.01708333266,-0.248130603926256,-0.285837980918586,
,,,0.0171354159925,-0.244361760094762,-0.256315363803878,
,,,0.017187499325,-0.24122105690185,-0.17129022651352,
,,,0.0172395826575,-0.237452213070355,-0.0390289018396288,
,,,0.01729166599,-0.233683369238861,-0.0638279002159834,
,,,0.0173437493225,-0.230542666045949,-0.186641987413168,
,,,0.017395832655,-0.22551754093729,-0.198451034259051,
,,,0.0174479159875,-0.221120556467213,-0.102797754807398,
,,,0.01749999932,-0.216723571997136,-0.112244992284104,
,,,0.0175520826525,-0.210442165611312,-0.0898078032769263,
,,,0.017604165985,-0.205417040502653,-0.088626898592338,
,,,0.0176562493175,-0.199763774755411,-0.0957123266998678,
,,,0.01770833265,-0.193482368369587,-0.17129022651352,
,,,0.0177604159825,-0.187200961983763,-0.204355557681993,
,,,0.017812499315,-0.179663274320774,-0.129958562552929,
,,,0.0178645826475,-0.172125586657785,-0.0142299034632742,
,,,0.01791666598,-0.162703477079049,0.012930904282257,
,,,0.0179687493125,-0.153909508138895,0.0412726167123765,
,,,0.018020832645,-0.145115539198741,-0.0898078032769263,
,,,0.0180729159775,-0.136321570258588,0.0814233759883791,
,,,0.01812499931,-0.126899460679851,-0.0591042814776301,
,,,0.0181770826425,-0.116849210462533,-0.108702278230339,
,,,0.018229165975,-0.108055241522379,0.0200163323897868,
,,,0.0182812493075,-0.0967487100278959,-0.0614660908468068,
,,,0.01833333264,-0.0866984598105773,-0.134682181291282,
,,,0.0183854159725,-0.075391928316094,-0.125234943814576,
,,,0.018437499305,-0.0640853968216106,-0.0756369470618665,
,,,0.0184895826375,-0.0527788653271273,-0.126415848499164,
,,,0.01854166597,-0.0408441931940615,-0.0437525205779821,
,,,0.0185937493025,-0.0295376616995782,-0.127596753183752,
,,,0.018645832635,-0.0176029895665124,-0.139405800029635,
,,,0.0186979159675,-0.00566831743344665,-0.0531997580546886,
,,,0.0187499993,0.00563821406103671,-0.0142299034632742,
,,,0.0188020826325,0.0194573081098497,-0.0567424721084535,
,,,0.018854165965,0.0313919802429155,-0.00950628472492099,
,,,0.0189062492975,0.0452110742917284,0.0211972370743752,
,,,0.01895833263,0.0565176057862118,-0.0496570440009236,
,,,0.0190104159625,0.0709648404736072,-0.0520188533701003,
,,,0.019062499295,0.0841557938838378,-0.0165917128324509,
,,,0.0191145826275,0.0986030285712332,-0.069732423638925,
,,,0.01916666596,0.113050263258629,-0.0307625690475106,
,,,0.0192187492925,0.126869357307442,0.00584547617472708,
,,,0.019270832625,0.140060310717672,0.069614329142496,
,,,0.0193229159575,0.153879404766485,-0.0779987564310431,
,,,0.01937499929,0.16832663945388,-0.0874459939077497,
,,,0.0194270826225,0.180889452225529,-0.191365606151521,
,,,0.019479165955,0.194708546274342,-0.261038982542232,
,,,0.0195312492875,0.209155780961737,0.028282665181905,
,,,0.01958333262,0.222346734371968,0.0200163323897868,
,,,0.0196354159525,0.234909547143616,0.0436344260815531,
,,,0.019687499285,0.248728641192429,0.03182537923567,
,,,0.0197395826175,0.261919594602659,-0.158300274983048,
,,,0.01979166595,0.274482407374308,-0.0366670924704522,
,,,0.0198437492825,0.288301501423121,-0.114606801653281,
,,,0.019895832615,0.300236173556186,-0.0957123266998678,
,,,0.0199479159475,0.312798986327834,-0.0839032798539847,
,,,0.01999999928,0.325989939738065,0.0152927136514336,
,,,0.0200520826125,0.337924611871131,0.0542625682428479,
,,,0.020104165945,0.350487424642779,0.0341871886048466,
,,,0.0201562492775,0.363050237414427,0.0448153307661414,
,,,0.02020833261,0.373100487631746,0.118031421210617,
,,,0.0202604159425,0.385663300403394,0.0306444745510817,
,,,0.020312499275,0.396341691259295,0.134564086794853,
,,,0.0203645826075,0.406391941476613,0.226674652192742,
,,,0.02041666594,0.414557769778185,0.286900791106746,
,,,0.0204687492725,0.423351738718338,0.410895782988518,
,,,0.020520832605,0.434658270212822,0.726197333773598,
,,,0.0205729159375,0.44470852043014,1.46780547569506,
,,,0.02062499927,0.455386911286041,0.971825508167967,
,,,0.0206770826025,0.466065302141942,0.406172164250165,
,,,0.020729165935,0.476743692997843,0.231398270931095,
,,,0.0207812492675,0.486793943215162,0.201875653816387,
,,,0.0208333326,0.497472334071063,0.162905799224973,
,,,0.0208854159325,0.508778865565546,0.187704797601327,
,,,0.020937499265,0.520085397060029,0.00466457149013877,
,,,0.0209895825975,0.531391928554513,-0.0496570440009236,
,,,0.02104166593,0.540814038133249,-0.0142299034632742,
,,,0.0210937492625,0.552120569627732,-0.0531997580546886,
,,,0.021145832595,0.562798960483633,-0.225611842004582,
,,,0.0211979159275,0.573477351339534,-0.0874459939077497,
,,,0.02124999926,0.584155742195435,-0.0626469955313951,
,,,0.0213020825925,0.594834133051336,-0.132320371922106,
,,,0.021354165925,0.605512523907237,-0.174832940567285,
,,,0.0214062492575,0.615562774124555,-0.0921696126461029,
,,,0.02145833259,0.626241164980456,-0.00242085661739111,
,,,0.0215104159225,0.636919555836357,-0.00596357067115605,
,,,0.021562499255,0.646341665415093,-0.0354861877858639,
,,,0.0216145825875,0.655763774993829,-0.225611842004582,
,,,0.02166666592,0.66644216584973,0.0200163323897868,
,,,0.0217187492525,0.676492416067049,0.0542625682428479,
,,,0.021770832585,0.686542666284367,-0.00478266598656774,
,,,0.0218229159175,0.695336635224521,-0.00478266598656774,
,,,0.02187499925,0.706015026080422,-0.0413907112088054,
,,,0.0219270825825,0.714808995020576,-0.0732751376926899,
,,,0.021979165915,0.725487385876477,-0.197270129574463,
,,,0.0220312492475,0.735537636093795,-0.0945314220152795,
,,,0.02208333258,0.743075323756784,-0.115787706337869,
,,,0.0221354159125,0.751869292696938,-0.161842989036813,
,,,0.022187499245,0.761291402275674,-0.0531997580546886,
,,,0.0222395825775,0.771969793131575,-0.100435945438221,
,,,0.02229166591,0.780763762071729,-0.0779987564310431,
,,,0.0223437492425,0.789557731011882,-0.227973651373759,
,,,0.022395832575,0.798979840590619,-0.213802795158699,
,,,0.0224479159075,0.807773809530772,-0.0012399519328028,
,,,0.02249999924,0.816567778470926,0.0141118089668453,
,,,0.0225520825725,0.82536174741108,0.069614329142496,
,,,0.022604165905,0.835411997628398,-0.0839032798539847,
,,,0.0226562492375,0.844834107207134,-0.00478266598656774,
,,,0.02270833257,0.85425621678587,0.00230276212096214,
,,,0.0227604159025,0.863678326364607,0.0849660900421441,
,,,0.022812499235,0.873100435943343,-0.0118680940940976,
