Address:,USB0::0x0957::0x179B::MY59127615::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.0100816,0.0833767931908369,-0.123768795281649,
,,,-0.0100312,0.110713470727205,-0.0594471953809261,
,,,-0.0099808,0.0833767931908369,-0.0835677953436971,
,,,-0.0099304,0.110713470727205,-0.14788939524442,
,,,-0.00988,0.110713470727205,-0.131808995269239,
,,,-0.0098296,0.110713470727205,-0.0916079953312874,
,,,-0.0097792,0.0560401156544685,-0.0514069953933358,
,,,-0.0097288,0.0287034381181002,-0.107688395306468,
,,,-0.0096784,0.0833767931908369,-0.131808995269239,
,,,-0.009628,0.0560401156544685,-0.0272863954305649,
,,,-0.0095776,0.0560401156544685,-0.0835677953436971,
,,,-0.0095272,0.0013667605817318,-0.123768795281649,
,,,-0.0094768,0.0287034381181002,-0.0916079953312874,
,,,-0.0094264,0.0287034381181002,-0.107688395306468,
,,,-0.009376,0.0287034381181002,-0.0594471953809261,
,,,-0.0093256,0.0013667605817318,-0.0272863954305649,
,,,-0.0092752,0.0013667605817318,-0.0272863954305649,
,,,-0.0092248,0.0287034381181002,-0.0192461954429746,
,,,-0.0091744,0.0013667605817318,-0.0996481953188777,
,,,-0.009124,0.0287034381181002,-0.0835677953436971,
,,,-0.0090736,0.0013667605817318,-0.107688395306468,
,,,-0.0090232,-0.0806432720273733,-0.0112059954553843,
,,,-0.0089728,-0.0533065944910049,-0.107688395306468,
,,,-0.0089224,-0.0806432720273733,-0.0835677953436971,
,,,-0.008872,-0.0533065944910049,-0.0514069953933358,
,,,-0.0088216,-0.0533065944910049,-0.0674873953685164,
,,,-0.0087712,-0.0806432720273733,-0.0674873953685164,
,,,-0.0087208,-0.0533065944910049,-0.107688395306468,
,,,-0.0086704,-0.0259699169546366,-0.0272863954305649,
,,,-0.00862,-0.0806432720273733,-0.0272863954305649,
,,,-0.0085696,-0.0533065944910049,-0.0433667954057455,
,,,-0.0085192,-0.0806432720273733,-0.0594471953809261,
,,,-0.0084688,-0.13531662710011,-0.0514069953933358,
,,,-0.0084184,-0.13531662710011,-0.0755275953561068,
,,,-0.008368,-0.107979949563742,-0.0835677953436971,
,,,-0.0083176,-0.13531662710011,-0.0192461954429746,
,,,-0.0082672,-0.13531662710011,-0.0594471953809261,
,,,-0.0082168,-0.107979949563742,0.020954804494977,
,,,-0.0081664,-0.107979949563742,-0.0192461954429746,
,,,-0.008116,-0.189989982172847,-0.0433667954057455,
,,,-0.0080656,-0.162653304636478,-0.0433667954057455,
,,,-0.0080152,-0.162653304636478,-0.00316579546779394,
,,,-0.0079648,-0.162653304636478,-0.0112059954553843,
,,,-0.0079144,-0.189989982172847,0.00487440451979637,
,,,-0.007864,-0.162653304636478,-0.00316579546779394,
,,,-0.0078136,-0.189989982172847,-0.0272863954305649,
,,,-0.0077632,-0.217326659709215,-0.0192461954429746,
,,,-0.0077128,-0.244663337245584,-0.00316579546779394,
,,,-0.0076624,-0.217326659709215,-0.0835677953436971,
,,,-0.007612,-0.244663337245584,-0.0192461954429746,
,,,-0.0075616,-0.217326659709215,0.020954804494977,
,,,-0.0075112,-0.189989982172847,-0.0112059954553843,
,,,-0.0074608,-0.217326659709215,-0.0272863954305649,
,,,-0.0074104,-0.244663337245584,0.0370352044701576,
,,,-0.00736,-0.272000014781952,-0.0112059954553843,
,,,-0.0073096,-0.272000014781952,-0.0514069953933358,
,,,-0.0072592,-0.29933669231832,0.00487440451979637,
,,,-0.0072088,-0.244663337245584,-0.0996481953188777,
,,,-0.0071584,-0.272000014781952,-0.0433667954057455,
,,,-0.007108,-0.29933669231832,-0.0272863954305649,
,,,-0.0070576,-0.29933669231832,-0.0835677953436971,
,,,-0.0070072,-0.326673369854689,-0.0755275953561068,
,,,-0.0069568,-0.29933669231832,0.0129146045073867,
,,,-0.0069064,-0.272000014781952,0.0370352044701576,
,,,-0.006856,-0.29933669231832,-0.00316579546779394,
,,,-0.0068056,-0.29933669231832,0.0289950044825673,
,,,-0.0067552,-0.29933669231832,0.0450754044577479,
,,,-0.0067048,-0.326673369854689,0.0289950044825673,
,,,-0.0066544,-0.354010047391057,-0.00316579546779394,
,,,-0.006604,-0.326673369854689,-0.0192461954429746,
,,,-0.0065536,-0.326673369854689,0.0289950044825673,
,,,-0.0065032,-0.381346724927425,-0.0594471953809261,
,,,-0.0064528,-0.381346724927425,0.020954804494977,
,,,-0.0064024,-0.381346724927425,-0.0112059954553843,
,,,-0.006352,-0.354010047391057,-0.00316579546779394,
,,,-0.0063016,-0.326673369854689,-0.0112059954553843,
,,,-0.0062512,-0.408683402463794,-0.00316579546779394,
,,,-0.0062008,-0.326673369854689,0.0129146045073867,
,,,-0.0061504,-0.354010047391057,0.00487440451979637,
,,,-0.0061,-0.381346724927425,0.0450754044577479,
,,,-0.0060496,-0.381346724927425,-0.0272863954305649,
,,,-0.0059992,-0.408683402463794,-0.0112059954553843,
,,,-0.0059488,-0.381346724927425,0.0852764043956995,
,,,-0.0058984,-0.436020080000162,0.0933166043832898,
,,,-0.005848,-0.381346724927425,0.0531156044453382,
,,,-0.0057976,-0.408683402463794,0.0289950044825673,
,,,-0.0057472,-0.436020080000162,0.0370352044701576,
,,,-0.0056968,-0.46335675753653,-0.0272863954305649,
,,,-0.0056464,-0.408683402463794,-0.0353265954181552,
,,,-0.005596,-0.46335675753653,0.0129146045073867,
,,,-0.0055456,-0.436020080000162,0.00487440451979637,
,,,-0.0054952,-0.46335675753653,-0.0192461954429746,
,,,-0.0054448,-0.46335675753653,0.0531156044453382,
,,,-0.0053944,-0.46335675753653,0.0370352044701576,
,,,-0.005344,-0.408683402463794,0.0933166043832898,
,,,-0.0052936,-0.46335675753653,0.133517604321241,
,,,-0.0052432,-0.408683402463794,0.0772362044081092,
,,,-0.0051928,-0.408683402463794,0.165678404271603,
,,,-0.0051424,-0.436020080000162,0.189799004234374,
,,,-0.005092,-0.436020080000162,0.205879404209554,
,,,-0.0050416,-0.436020080000162,0.254120604135096,
,,,-0.0049912,-0.436020080000162,0.221959804184735,
,,,-0.0049408,-0.46335675753653,0.238040204159915,
,,,-0.0048904,-0.46335675753653,0.382763803936541,
,,,-0.00484,-0.490693435072899,0.382763803936541,
,,,-0.0047896,-0.490693435072899,0.382763803936541,
,,,-0.0047392,-0.46335675753653,0.447085403837264,
,,,-0.0046888,-0.490693435072899,0.487286403775215,
,,,-0.0046384,-0.490693435072899,0.463165803812444,
,,,-0.004588,-0.490693435072899,0.447085403837264,
,,,-0.0045376,-0.46335675753653,0.414924603886902,
,,,-0.0044872,-0.46335675753653,0.511407003737986,
,,,-0.0044368,-0.436020080000162,0.471206003800035,
,,,-0.0043864,-0.46335675753653,0.374723603948951,
,,,-0.004336,-0.490693435072899,0.431005003862083,
,,,-0.0042856,-0.46335675753653,0.35864320397377,
,,,-0.0042352,-0.46335675753653,0.302361804060638,
,,,-0.0041848,-0.46335675753653,0.318442204035819,
,,,-0.0041344,-0.490693435072899,0.205879404209554,
,,,-0.004084,-0.436020080000162,0.205879404209554,
,,,-0.0040336,-0.490693435072899,0.197839204221964,
,,,-0.0039832,-0.46335675753653,0.149598004296422,
,,,-0.0039328,-0.490693435072899,0.117437204346061,
,,,-0.0038824,-0.436020080000162,0.125477404333651,
,,,-0.003832,-0.436020080000162,0.0933166043832898,
,,,-0.0037816,-0.490693435072899,0.0289950044825673,
,,,-0.0037312,-0.436020080000162,-0.00316579546779394,
,,,-0.0036808,-0.490693435072899,-0.00316579546779394,
,,,-0.0036304,-0.436020080000162,-0.0272863954305649,
,,,-0.00358,-0.46335675753653,-0.0996481953188777,
,,,-0.0035296,-0.46335675753653,-0.107688395306468,
,,,-0.0034792,-0.436020080000162,-0.115728595294058,
,,,-0.0034288,-0.46335675753653,-0.0594471953809261,
,,,-0.0033784,-0.46335675753653,-0.0916079953312874,
,,,-0.003328,-0.436020080000162,-0.0272863954305649,
,,,-0.0032776,-0.46335675753653,-0.0916079953312874,
,,,-0.0032272,-0.46335675753653,-0.131808995269239,
,,,-0.0031768,-0.46335675753653,-0.115728595294058,
,,,-0.0031264,-0.408683402463794,-0.123768795281649,
,,,-0.003076,-0.46335675753653,-0.172009995207191,
,,,-0.0030256,-0.436020080000162,-0.180050195194781,
,,,-0.0029752,-0.408683402463794,-0.14788939524442,
,,,-0.0029248,-0.46335675753653,-0.15592959523201,
,,,-0.0028744,-0.46335675753653,-0.188090395182371,
,,,-0.002824,-0.436020080000162,-0.1639697952196,
,,,-0.0027736,-0.436020080000162,-0.115728595294058,
,,,-0.0027232,-0.408683402463794,-0.115728595294058,
,,,-0.0026728,-0.436020080000162,-0.131808995269239,
,,,-0.0026224,-0.408683402463794,-0.196130595169961,
,,,-0.002572,-0.490693435072899,-0.139849195256829,
,,,-0.0025216,-0.408683402463794,-0.212210995145142,
,,,-0.0024712,-0.381346724927425,-0.188090395182371,
,,,-0.0024208,-0.436020080000162,-0.236331595107913,
,,,-0.0023704,-0.436020080000162,-0.139849195256829,
,,,-0.00232,-0.381346724927425,-0.188090395182371,
,,,-0.0022696,-0.381346724927425,-0.188090395182371,
,,,-0.0022192,-0.381346724927425,-0.188090395182371,
,,,-0.0021688,-0.408683402463794,-0.196130595169961,
,,,-0.0021184,-0.381346724927425,-0.204170795157552,
,,,-0.002068,-0.381346724927425,-0.180050195194781,
,,,-0.0020176,-0.408683402463794,-0.172009995207191,
,,,-0.0019672,-0.381346724927425,-0.172009995207191,
,,,-0.0019168,-0.381346724927425,-0.196130595169961,
,,,-0.0018664,-0.381346724927425,-0.15592959523201,
,,,-0.001816,-0.381346724927425,-0.15592959523201,
,,,-0.0017656,-0.381346724927425,-0.1639697952196,
,,,-0.0017152,-0.354010047391057,-0.131808995269239,
,,,-0.0016648,-0.354010047391057,-0.107688395306468,
,,,-0.0016144,-0.326673369854689,-0.115728595294058,
,,,-0.001564,-0.326673369854689,-0.0916079953312874,
,,,-0.0015136,-0.326673369854689,-0.115728595294058,
