Address:,USB0::0x0957::0x179B::MY59127615::0::INSTR,,Analog Channels,,,
Imp,1M Ohm,,-0.0235888,-0.408683402463794,0.0370352044701576,
Trace Label,2,,-0.0235384,-0.46335675753653,0.020954804494977,
Probe,1,,-0.023488,-0.436020080000162,-0.0433667954057455,
Skew,0 s,,-0.0234376,-0.490693435072899,-0.0272863954305649,
,,,-0.0233872,-0.46335675753653,-0.0594471953809261,
MATH,,,-0.0233368,-0.408683402463794,0.020954804494977,
REFERENCE WAVEFORM,,,-0.0232864,-0.436020080000162,0.020954804494977,
TRIGGER,,,-0.023236,-0.408683402463794,-0.0272863954305649,
Sweep Mode,NORM,,-0.0231856,-0.436020080000162,-0.0996481953188777,
Coup,DC,,-0.0231352,-0.436020080000162,-0.0433667954057455,
Noise Rej,Off,,-0.0230848,-0.436020080000162,-0.0272863954305649,
HF Rej,Off,,-0.0230344,-0.408683402463794,-0.107688395306468,
Holdoff,40.0 ns,,-0.022984,-0.436020080000162,-0.0272863954305649,
Mode,EDGE,,-0.0229336,-0.408683402463794,-0.0594471953809261,
Source,CHAN1,,-0.0228832,-0.436020080000162,-0.0353265954181552,
Slope,POS,,-0.0228328,-0.381346724927425,-0.0192461954429746,
Level,-20 mV V,,-0.0227824,-0.408683402463794,-0.0514069953933358,
,,,-0.022732,-0.354010047391057,0.020954804494977,
HORIZONTAL,,,-0.0226816,-0.408683402463794,-0.00316579546779394,
Mode,MAIN,,-0.0226312,-0.436020080000162,0.0289950044825673,
Ref,CENT,,-0.0225808,-0.381346724927425,-0.0674873953685164,
Main Scale,5 ms/,,-0.0225304,-0.436020080000162,-0.0112059954553843,
Main Delay,0 s,,-0.02248,-0.408683402463794,-0.0674873953685164,
,,,-0.0224296,-0.408683402463794,-0.0353265954181552,
ACQUISITION,,,-0.0223792,-0.408683402463794,-0.0835677953436971,
Mode,NORM,,-0.0223288,-0.354010047391057,-0.107688395306468,
RealTime,On,,-0.0222784,-0.408683402463794,-0.0433667954057455,
Vectors,On,,-0.022228,-0.381346724927425,-0.0755275953561068,
Persistence,Off,,-0.0221776,-0.381346724927425,-0.0996481953188777,
,,,-0.0221272,-0.408683402463794,-0.0353265954181552,
,,,-0.0220768,-0.408683402463794,-0.0835677953436971,
,,,-0.0220264,-0.381346724927425,-0.0514069953933358,
,,,-0.021976,-0.436020080000162,-0.0594471953809261,
,,,-0.0219256,-0.381346724927425,-0.1639697952196,
,,,-0.0218752,-0.408683402463794,-0.0514069953933358,
,,,-0.0218248,-0.326673369854689,-0.131808995269239,
,,,-0.0217744,-0.381346724927425,-0.0755275953561068,
,,,-0.021724,-0.354010047391057,-0.00316579546779394,
,,,-0.0216736,-0.272000014781952,-0.115728595294058,
,,,-0.0216232,-0.381346724927425,0.020954804494977,
,,,-0.0215728,-0.354010047391057,-0.00316579546779394,
,,,-0.0215224,-0.354010047391057,-0.0755275953561068,
,,,-0.021472,-0.354010047391057,-0.0112059954553843,
,,,-0.0214216,-0.326673369854689,-0.0433667954057455,
,,,-0.0213712,-0.354010047391057,-0.0112059954553843,
,,,-0.0213208,-0.326673369854689,-0.0916079953312874,
,,,-0.0212704,-0.326673369854689,-0.0916079953312874,
,,,-0.02122,-0.326673369854689,0.00487440451979637,
,,,-0.0211696,-0.272000014781952,-0.0594471953809261,
,,,-0.0211192,-0.29933669231832,-0.0594471953809261,
,,,-0.0210688,-0.29933669231832,-0.0514069953933358,
,,,-0.0210184,-0.29933669231832,0.0129146045073867,
,,,-0.020968,-0.272000014781952,-0.0353265954181552,
,,,-0.0209176,-0.272000014781952,-0.0996481953188777,
,,,-0.0208672,-0.272000014781952,0.00487440451979637,
,,,-0.0208168,-0.244663337245584,-0.0514069953933358,
,,,-0.0207664,-0.244663337245584,-0.0353265954181552,
,,,-0.020716,-0.189989982172847,-0.0433667954057455,
,,,-0.0206656,-0.217326659709215,-0.0433667954057455,
,,,-0.0206152,-0.244663337245584,-0.0755275953561068,
,,,-0.0205648,-0.162653304636478,-0.123768795281649,
,,,-0.0205144,-0.217326659709215,-0.0674873953685164,
,,,-0.020464,-0.217326659709215,0.00487440451979637,
,,,-0.0204136,-0.189989982172847,-0.0433667954057455,
,,,-0.0203632,-0.189989982172847,0.00487440451979637,
,,,-0.0203128,-0.217326659709215,-0.00316579546779394,
,,,-0.0202624,-0.162653304636478,-0.0433667954057455,
,,,-0.020212,-0.162653304636478,-0.0433667954057455,
,,,-0.0201616,-0.189989982172847,-0.115728595294058,
,,,-0.0201112,-0.13531662710011,-0.0112059954553843,
,,,-0.0200608,-0.162653304636478,-0.0514069953933358,
,,,-0.0200104,-0.189989982172847,-0.0835677953436971,
,,,-0.01996,-0.13531662710011,-0.0835677953436971,
,,,-0.0199096,-0.0806432720273733,-0.0192461954429746,
,,,-0.0198592,-0.107979949563742,-0.0272863954305649,
,,,-0.0198088,-0.0806432720273733,-0.0272863954305649,
,,,-0.0197584,-0.0806432720273733,-0.00316579546779394,
,,,-0.019708,-0.0806432720273733,-0.0192461954429746,
,,,-0.0196576,-0.107979949563742,-0.0674873953685164,
,,,-0.0196072,-0.0806432720273733,-0.0433667954057455,
,,,-0.0195568,-0.0533065944910049,0.0370352044701576,
,,,-0.0195064,-0.0533065944910049,-0.0353265954181552,
,,,-0.019456,-0.0806432720273733,-0.0272863954305649,
,,,-0.0194056,-0.0806432720273733,-0.0755275953561068,
,,,-0.0193552,0.0013667605817318,-0.0755275953561068,
,,,-0.0193048,-0.0533065944910049,0.0129146045073867,
,,,-0.0192544,-0.0259699169546366,-0.0272863954305649,
,,,-0.019204,-0.0259699169546366,-0.0272863954305649,
,,,-0.0191536,-0.0259699169546366,-0.0433667954057455,
,,,-0.0191032,-0.0259699169546366,-0.0594471953809261,
,,,-0.0190528,0.0287034381181002,-0.0433667954057455,
,,,-0.0190024,0.0013667605817318,-0.0755275953561068,
,,,-0.018952,0.0013667605817318,-0.0112059954553843,
,,,-0.0189016,0.0287034381181002,-0.0353265954181552,
,,,-0.0188512,0.0013667605817318,-0.0594471953809261,
,,,-0.0188008,0.0287034381181002,-0.0192461954429746,
,,,-0.0187504,0.0013667605817318,-0.0272863954305649,
,,,-0.0187,0.0013667605817318,0.00487440451979637,
,,,-0.0186496,0.0287034381181002,-0.0192461954429746,
,,,-0.0185992,0.0287034381181002,-0.0514069953933358,
,,,-0.0185488,0.0013667605817318,-0.0594471953809261,
,,,-0.0184984,0.0833767931908369,-0.0353265954181552,
,,,-0.018448,0.0560401156544685,-0.0272863954305649,
,,,-0.0183976,0.0833767931908369,-0.0272863954305649,
,,,-0.0183472,0.0833767931908369,-0.0433667954057455,
,,,-0.0182968,0.0833767931908369,-0.0192461954429746,
,,,-0.0182464,0.110713470727205,-0.0594471953809261,
,,,-0.018196,0.138050148263574,0.00487440451979637,
,,,-0.0181456,0.165386825799942,-0.00316579546779394,
,,,-0.0180952,0.110713470727205,-0.0353265954181552,
,,,-0.0180448,0.110713470727205,-0.0192461954429746,
,,,-0.0179944,0.138050148263574,-0.0594471953809261,
,,,-0.017944,0.165386825799942,0.00487440451979637,
,,,-0.0178936,0.19272350333631,-0.0112059954553843,
,,,-0.0178432,0.138050148263574,-0.0272863954305649,
,,,-0.0177928,0.138050148263574,-0.0272863954305649,
,,,-0.0177424,0.165386825799942,-0.0433667954057455,
,,,-0.017692,0.138050148263574,-0.0353265954181552,
,,,-0.0176416,0.19272350333631,-0.0112059954553843,
,,,-0.0175912,0.19272350333631,0.00487440451979637,
,,,-0.0175408,0.165386825799942,-0.0112059954553843,
,,,-0.0174904,0.19272350333631,0.00487440451979637,
,,,-0.01744,0.247396858409047,-0.0272863954305649,
,,,-0.0173896,0.220060180872679,-0.0112059954553843,
,,,-0.0173392,0.247396858409047,0.0289950044825673,
,,,-0.0172888,0.165386825799942,-0.00316579546779394,
,,,-0.0172384,0.220060180872679,-0.0272863954305649,
,,,-0.017188,0.274733535945416,-0.0353265954181552,
,,,-0.0171376,0.19272350333631,-0.0112059954553843,
,,,-0.0170872,0.220060180872679,0.020954804494977,
,,,-0.0170368,0.19272350333631,-0.00316579546779394,
,,,-0.0169864,0.274733535945416,-0.00316579546779394,
,,,-0.016936,0.274733535945416,-0.0272863954305649,
,,,-0.0168856,0.302070213481784,0.0129146045073867,
,,,-0.0168352,0.302070213481784,0.00487440451979637,
,,,-0.0167848,0.274733535945416,-0.0192461954429746,
,,,-0.0167344,0.247396858409047,0.0129146045073867,
,,,-0.016684,0.302070213481784,-0.0433667954057455,
,,,-0.0166336,0.302070213481784,0.0129146045073867,
,,,-0.0165832,0.329406891018152,-0.0192461954429746,
,,,-0.0165328,0.302070213481784,-0.0353265954181552,
,,,-0.0164824,0.302070213481784,0.0129146045073867,
,,,-0.016432,0.329406891018152,0.020954804494977,
,,,-0.0163816,0.329406891018152,0.0289950044825673,
,,,-0.0163312,0.356743568554521,-0.0192461954429746,
,,,-0.0162808,0.384080246090889,0.0370352044701576,
,,,-0.0162304,0.356743568554521,0.0289950044825673,
,,,-0.01618,0.384080246090889,0.0289950044825673,
,,,-0.0161296,0.329406891018152,0.020954804494977,
,,,-0.0160792,0.356743568554521,-0.0112059954553843,
,,,-0.0160288,0.384080246090889,0.0289950044825673,
,,,-0.0159784,0.329406891018152,0.020954804494977,
,,,-0.015928,0.356743568554521,0.0531156044453382,
,,,-0.0158776,0.384080246090889,0.0450754044577479,
,,,-0.0158272,0.384080246090889,0.0370352044701576,
,,,-0.0157768,0.356743568554521,-0.00316579546779394,
,,,-0.0157264,0.411416923627257,0.00487440451979637,
,,,-0.015676,0.384080246090889,-0.0112059954553843,
,,,-0.0156256,0.466090278699994,-0.0112059954553843,
,,,-0.0155752,0.384080246090889,0.0129146045073867,
,,,-0.0155248,0.411416923627257,0.00487440451979637,
,,,-0.0154744,0.384080246090889,-0.0112059954553843,
,,,-0.015424,0.384080246090889,0.00487440451979637,
,,,-0.0153736,0.411416923627257,-0.00316579546779394,
,,,-0.0153232,0.384080246090889,0.0611558044329286,
,,,-0.0152728,0.411416923627257,0.020954804494977,
,,,-0.0152224,0.411416923627257,0.0611558044329286,
,,,-0.015172,0.411416923627257,0.0933166043832898,
,,,-0.0151216,0.411416923627257,0.0852764043956995,
,,,-0.0150712,0.411416923627257,0.0933166043832898,
,,,-0.0150208,0.411416923627257,0.0933166043832898,
,,,-0.0149704,0.411416923627257,0.0933166043832898,
,,,-0.01492,0.411416923627257,0.0852764043956995,
,,,-0.0148696,0.411416923627257,0.117437204346061,
,,,-0.0148192,0.384080246090889,0.117437204346061,
,,,-0.0147688,0.438753601163626,0.141557804308832,
,,,-0.0147184,0.438753601163626,0.133517604321241,
,,,-0.014668,0.438753601163626,0.149598004296422,
,,,-0.0146176,0.438753601163626,0.181758804246783,
,,,-0.0145672,0.411416923627257,0.149598004296422,
,,,-0.0145168,0.438753601163626,0.133517604321241,
,,,-0.0144664,0.411416923627257,0.149598004296422,
,,,-0.014416,0.411416923627257,0.173718604259193,
,,,-0.0143656,0.411416923627257,0.149598004296422,
,,,-0.0143152,0.411416923627257,0.165678404271603,
,,,-0.0142648,0.411416923627257,0.173718604259193,
,,,-0.0142144,0.438753601163626,0.125477404333651,
,,,-0.014164,0.438753601163626,0.141557804308832,
,,,-0.0141136,0.411416923627257,0.141557804308832,
,,,-0.0140632,0.411416923627257,0.10135680437088,
,,,-0.0140128,0.438753601163626,0.0691960044205189,
,,,-0.0139624,0.384080246090889,0.0852764043956995,
,,,-0.013912,0.438753601163626,0.0611558044329286,
,,,-0.0138616,0.411416923627257,0.0933166043832898,
,,,-0.0138112,0.384080246090889,0.0370352044701576,
,,,-0.0137608,0.411416923627257,0.0531156044453382,
,,,-0.0137104,0.356743568554521,0.0370352044701576,
,,,-0.01366,0.384080246090889,0.0289950044825673,
,,,-0.0136096,0.411416923627257,0.020954804494977,
,,,-0.0135592,0.466090278699994,0.020954804494977,
,,,-0.0135088,0.356743568554521,0.0129146045073867,
,,,-0.0134584,0.438753601163626,-0.0272863954305649,
,,,-0.013408,0.356743568554521,0.0129146045073867,
,,,-0.0133576,0.438753601163626,-0.0514069953933358,
,,,-0.0133072,0.384080246090889,0.00487440451979637,
,,,-0.0132568,0.438753601163626,-0.0192461954429746,
,,,-0.0132064,0.384080246090889,-0.0433667954057455,
,,,-0.013156,0.384080246090889,-0.0594471953809261,
,,,-0.0131056,0.411416923627257,-0.0192461954429746,
,,,-0.0130552,0.384080246090889,-0.0353265954181552,
,,,-0.0130048,0.411416923627257,-0.0433667954057455,
,,,-0.0129544,0.411416923627257,-0.0835677953436971,
,,,-0.012904,0.384080246090889,-0.0674873953685164,
,,,-0.0128536,0.438753601163626,-0.0192461954429746,
,,,-0.0128032,0.356743568554521,-0.0353265954181552,
,,,-0.0127528,0.384080246090889,-0.0835677953436971,
,,,-0.0127024,0.384080246090889,-0.0112059954553843,
,,,-0.012652,0.384080246090889,-0.0835677953436971,
,,,-0.0126016,0.466090278699994,-0.0835677953436971,
,,,-0.0125512,0.384080246090889,-0.0433667954057455,
,,,-0.0125008,0.384080246090889,-0.0674873953685164,
,,,-0.0124504,0.384080246090889,-0.0755275953561068,
,,,-0.0124,0.384080246090889,-0.0192461954429746,
,,,-0.0123496,0.411416923627257,-0.0514069953933358,
,,,-0.0122992,0.329406891018152,-0.0272863954305649,
,,,-0.0122488,0.438753601163626,-0.0514069953933358,
,,,-0.0121984,0.411416923627257,-0.0674873953685164,
,,,-0.012148,0.384080246090889,-0.0916079953312874,
,,,-0.0120976,0.384080246090889,-0.0996481953188777,
,,,-0.0120472,0.329406891018152,-0.0674873953685164,
,,,-0.0119968,0.356743568554521,-0.0916079953312874,
,,,-0.0119464,0.356743568554521,-0.0755275953561068,
,,,-0.011896,0.329406891018152,-0.0514069953933358,
,,,-0.0118456,0.356743568554521,-0.115728595294058,
,,,-0.0117952,0.356743568554521,-0.0594471953809261,
,,,-0.0117448,0.302070213481784,-0.0514069953933358,
,,,-0.0116944,0.329406891018152,-0.0674873953685164,
,,,-0.011644,0.329406891018152,-0.0192461954429746,
,,,-0.0115936,0.329406891018152,-0.0353265954181552,
,,,-0.0115432,0.329406891018152,-0.0272863954305649,
,,,-0.0114928,0.274733535945416,-0.0353265954181552,
,,,-0.0114424,0.329406891018152,-0.0112059954553843,
,,,-0.011392,0.356743568554521,-0.0433667954057455,
,,,-0.0113416,0.329406891018152,-0.0514069953933358,
,,,-0.0112912,0.302070213481784,-0.0594471953809261,
,,,-0.0112408,0.274733535945416,-0.0674873953685164,
,,,-0.0111904,0.274733535945416,-0.0594471953809261,
,,,-0.01114,0.274733535945416,-0.0353265954181552,
,,,-0.0110896,0.247396858409047,-0.0514069953933358,
,,,-0.0110392,0.274733535945416,0.0370352044701576,
,,,-0.0109888,0.220060180872679,-0.0594471953809261,
,,,-0.0109384,0.220060180872679,-0.0353265954181552,
,,,-0.010888,0.220060180872679,-0.0272863954305649,
,,,-0.0108376,0.220060180872679,-0.00316579546779394,
,,,-0.0107872,0.19272350333631,-0.0594471953809261,
,,,-0.0107368,0.19272350333631,-0.0272863954305649,
,,,-0.0106864,0.220060180872679,-0.0112059954553843,
,,,-0.010636,0.19272350333631,-0.0996481953188777,
,,,-0.0105856,0.138050148263574,-0.0272863954305649,
,,,-0.0105352,0.165386825799942,0.020954804494977,
,,,-0.0104848,0.165386825799942,-0.0514069953933358,
,,,-0.0104344,0.165386825799942,-0.0192461954429746,
,,,-0.010384,0.138050148263574,-0.0353265954181552,
,,,-0.0103336,0.165386825799942,-0.0112059954553843,
,,,-0.0102832,0.138050148263574,-0.00316579546779394,
,,,-0.0102328,0.165386825799942,-0.0755275953561068,
,,,-0.0101824,0.138050148263574,-0.0996481953188777,
,,,-0.010132,0.138050148263574,-0.0192461954429746,
,,,-0.0100816,0.138050148263574,-0.00316579546779394,
,,,-0.0100312,0.110713470727205,0.00487440451979637,
,,,-0.0099808,0.110713470727205,0.0129146045073867,
,,,-0.0099304,0.0560401156544685,-0.0353265954181552,
,,,-0.00988,0.0833767931908369,0.0129146045073867,
,,,-0.0098296,0.0833767931908369,0.020954804494977,
,,,-0.0097792,0.0833767931908369,-0.0272863954305649,
,,,-0.0097288,0.0833767931908369,0.00487440451979637,
,,,-0.0096784,0.0560401156544685,-0.0272863954305649,
,,,-0.009628,0.0560401156544685,-0.0272863954305649,
,,,-0.0095776,0.0560401156544685,-0.0192461954429746,
,,,-0.0095272,0.0287034381181002,-0.0192461954429746,
,,,-0.0094768,-0.0259699169546366,0.0289950044825673,
,,,-0.0094264,0.0560401156544685,0.020954804494977,
,,,-0.009376,0.0013667605817318,-0.0433667954057455,
,,,-0.0093256,0.0013667605817318,-0.0594471953809261,
,,,-0.0092752,-0.0259699169546366,-0.0835677953436971,
,,,-0.0092248,0.0013667605817318,-0.00316579546779394,
,,,-0.0091744,0.0013667605817318,-0.0835677953436971,
,,,-0.009124,-0.0259699169546366,0.00487440451979637,
,,,-0.0090736,0.0013667605817318,0.0129146045073867,
,,,-0.0090232,-0.0259699169546366,0.0129146045073867,
,,,-0.0089728,0.0013667605817318,-0.0192461954429746,
,,,-0.0089224,0.0287034381181002,-0.0835677953436971,
,,,-0.008872,-0.0533065944910049,-0.0514069953933358,
,,,-0.0088216,-0.0806432720273733,-0.0433667954057455,
,,,-0.0087712,-0.0533065944910049,-0.0192461954429746,
,,,-0.0087208,-0.0259699169546366,-0.0112059954553843,
,,,-0.0086704,-0.107979949563742,0.0289950044825673,
,,,-0.00862,-0.0533065944910049,-0.0112059954553843,
,,,-0.0085696,-0.0806432720273733,0.020954804494977,
,,,-0.0085192,-0.107979949563742,0.020954804494977,
,,,-0.0084688,-0.13531662710011,0.020954804494977,
,,,-0.0084184,-0.0806432720273733,-0.0353265954181552,
,,,-0.008368,-0.107979949563742,-0.0192461954429746,
,,,-0.0083176,-0.0806432720273733,-0.0272863954305649,
,,,-0.0082672,-0.107979949563742,-0.0192461954429746,
,,,-0.0082168,-0.107979949563742,0.00487440451979637,
,,,-0.0081664,-0.13531662710011,0.0129146045073867,
,,,-0.008116,-0.162653304636478,-0.00316579546779394,
,,,-0.0080656,-0.107979949563742,-0.0192461954429746,
,,,-0.0080152,-0.107979949563742,-0.0192461954429746,
,,,-0.0079648,-0.189989982172847,0.0289950044825673,
,,,-0.0079144,-0.189989982172847,0.0450754044577479,
,,,-0.007864,-0.162653304636478,0.0531156044453382,
,,,-0.0078136,-0.162653304636478,0.0129146045073867,
,,,-0.0077632,-0.189989982172847,-0.0514069953933358,
,,,-0.0077128,-0.217326659709215,0.0129146045073867,
,,,-0.0076624,-0.217326659709215,0.0129146045073867,
,,,-0.007612,-0.217326659709215,-0.0192461954429746,
,,,-0.0075616,-0.217326659709215,-0.0112059954553843,
,,,-0.0075112,-0.189989982172847,0.020954804494977,
,,,-0.0074608,-0.217326659709215,0.0531156044453382,
,,,-0.0074104,-0.244663337245584,0.0289950044825673,
,,,-0.00736,-0.217326659709215,-0.0353265954181552,
,,,-0.0073096,-0.217326659709215,-0.0272863954305649,
,,,-0.0072592,-0.244663337245584,-0.0112059954553843,
,,,-0.0072088,-0.272000014781952,0.0450754044577479,
,,,-0.0071584,-0.272000014781952,0.0450754044577479,
,,,-0.007108,-0.354010047391057,0.0772362044081092,
,,,-0.0070576,-0.272000014781952,0.0531156044453382,
,,,-0.0070072,-0.29933669231832,0.0772362044081092,
,,,-0.0069568,-0.272000014781952,-0.0433667954057455,
,,,-0.0069064,-0.272000014781952,-0.0192461954429746,
,,,-0.006856,-0.326673369854689,-0.0112059954553843,
,,,-0.0068056,-0.272000014781952,0.020954804494977,
,,,-0.0067552,-0.326673369854689,0.020954804494977,
,,,-0.0067048,-0.272000014781952,0.0611558044329286,
,,,-0.0066544,-0.326673369854689,0.0531156044453382,
,,,-0.006604,-0.326673369854689,0.0129146045073867,
,,,-0.0065536,-0.354010047391057,0.0450754044577479,
,,,-0.0065032,-0.29933669231832,0.0450754044577479,
,,,-0.0064528,-0.354010047391057,-0.0112059954553843,
,,,-0.0064024,-0.354010047391057,-0.0192461954429746,
,,,-0.006352,-0.326673369854689,0.0691960044205189,
,,,-0.0063016,-0.326673369854689,0.00487440451979637,
,,,-0.0062512,-0.354010047391057,0.00487440451979637,
,,,-0.0062008,-0.354010047391057,0.0289950044825673,
,,,-0.0061504,-0.381346724927425,0.0289950044825673,
,,,-0.0061,-0.381346724927425,0.020954804494977,
,,,-0.0060496,-0.381346724927425,-0.00316579546779394,
,,,-0.0059992,-0.381346724927425,0.020954804494977,
,,,-0.0059488,-0.408683402463794,0.0289950044825673,
,,,-0.0058984,-0.436020080000162,0.0531156044453382,
,,,-0.005848,-0.381346724927425,0.0611558044329286,
,,,-0.0057976,-0.408683402463794,-0.0112059954553843,
,,,-0.0057472,-0.408683402463794,0.0450754044577479,
,,,-0.0056968,-0.381346724927425,0.0129146045073867,
,,,-0.0056464,-0.436020080000162,-0.0272863954305649,
,,,-0.005596,-0.381346724927425,-0.0433667954057455,
,,,-0.0055456,-0.408683402463794,0.020954804494977,
,,,-0.0054952,-0.381346724927425,-0.0272863954305649,
,,,-0.0054448,-0.436020080000162,-0.0353265954181552,
,,,-0.0053944,-0.381346724927425,-0.0272863954305649,
,,,-0.005344,-0.408683402463794,0.020954804494977,
,,,-0.0052936,-0.436020080000162,0.0691960044205189,
,,,-0.0052432,-0.436020080000162,-0.00316579546779394,
,,,-0.0051928,-0.490693435072899,0.020954804494977,
,,,-0.0051424,-0.436020080000162,0.00487440451979637,
,,,-0.005092,-0.408683402463794,0.0531156044453382,
,,,-0.0050416,-0.436020080000162,0.0531156044453382,
,,,-0.0049912,-0.46335675753653,0.00487440451979637,
,,,-0.0049408,-0.46335675753653,0.0450754044577479,
,,,-0.0048904,-0.381346724927425,0.0933166043832898,
,,,-0.00484,-0.408683402463794,0.0691960044205189,
,,,-0.0047896,-0.46335675753653,0.117437204346061,
,,,-0.0047392,-0.436020080000162,0.0772362044081092,
,,,-0.0046888,-0.436020080000162,0.0370352044701576,
,,,-0.0046384,-0.436020080000162,0.0772362044081092,
,,,-0.004588,-0.46335675753653,0.10135680437088,
,,,-0.0045376,-0.436020080000162,0.0933166043832898,
,,,-0.0044872,-0.436020080000162,0.141557804308832,
,,,-0.0044368,-0.436020080000162,0.117437204346061,
,,,-0.0043864,-0.46335675753653,0.0933166043832898,
,,,-0.004336,-0.408683402463794,0.0691960044205189,
,,,-0.0042856,-0.436020080000162,0.0531156044453382,
,,,-0.0042352,-0.46335675753653,0.0531156044453382,
,,,-0.0041848,-0.436020080000162,0.0611558044329286,
,,,-0.0041344,-0.46335675753653,0.0691960044205189,
,,,-0.004084,-0.436020080000162,0.117437204346061,
,,,-0.0040336,-0.46335675753653,0.0611558044329286,
,,,-0.0039832,-0.46335675753653,0.0289950044825673,
,,,-0.0039328,-0.436020080000162,0.0289950044825673,
,,,-0.0038824,-0.436020080000162,-0.0112059954553843,
,,,-0.003832,-0.436020080000162,0.0289950044825673,
,,,-0.0037816,-0.381346724927425,-0.0112059954553843,
,,,-0.0037312,-0.46335675753653,-0.0192461954429746,
,,,-0.0036808,-0.436020080000162,0.020954804494977,
,,,-0.0036304,-0.381346724927425,-0.0112059954553843,
,,,-0.00358,-0.408683402463794,-0.0192461954429746,
,,,-0.0035296,-0.436020080000162,0.0129146045073867,
,,,-0.0034792,-0.436020080000162,-0.0192461954429746,
,,,-0.0034288,-0.436020080000162,-0.0433667954057455,
,,,-0.0033784,-0.436020080000162,0.0129146045073867,
,,,-0.003328,-0.490693435072899,-0.0112059954553843,
,,,-0.0032776,-0.408683402463794,-0.0272863954305649,
,,,-0.0032272,-0.436020080000162,-0.0353265954181552,
,,,-0.0031768,-0.408683402463794,-0.0514069953933358,
,,,-0.0031264,-0.436020080000162,-0.0353265954181552,
,,,-0.003076,-0.381346724927425,-0.0755275953561068,
,,,-0.0030256,-0.436020080000162,0.020954804494977,
,,,-0.0029752,-0.436020080000162,-0.0514069953933358,
,,,-0.0029248,-0.408683402463794,-0.0192461954429746,
,,,-0.0028744,-0.408683402463794,-0.0433667954057455,
,,,-0.002824,-0.408683402463794,-0.0514069953933358,
,,,-0.0027736,-0.46335675753653,-0.0755275953561068,
,,,-0.0027232,-0.408683402463794,-0.0594471953809261,
,,,-0.0026728,-0.436020080000162,0.0129146045073867,
,,,-0.0026224,-0.46335675753653,-0.0514069953933358,
,,,-0.002572,-0.408683402463794,-0.0594471953809261,
,,,-0.0025216,-0.408683402463794,-0.0272863954305649,
,,,-0.0024712,-0.354010047391057,-0.0674873953685164,
,,,-0.0024208,-0.408683402463794,-0.0433667954057455,
,,,-0.0023704,-0.436020080000162,-0.0353265954181552,
,,,-0.00232,-0.408683402463794,-0.0272863954305649,
,,,-0.0022696,-0.408683402463794,-0.0674873953685164,
,,,-0.0022192,-0.381346724927425,-0.0674873953685164,
,,,-0.0021688,-0.381346724927425,-0.0674873953685164,
,,,-0.0021184,-0.381346724927425,-0.0433667954057455,
,,,-0.002068,-0.381346724927425,-0.0835677953436971,
,,,-0.0020176,-0.354010047391057,-0.0594471953809261,
,,,-0.0019672,-0.436020080000162,-0.0594471953809261,
,,,-0.0019168,-0.381346724927425,-0.0433667954057455,
,,,-0.0018664,-0.381346724927425,-0.0755275953561068,
,,,-0.001816,-0.354010047391057,-0.0433667954057455,
,,,-0.0017656,-0.381346724927425,-0.0755275953561068,
,,,-0.0017152,-0.381346724927425,-0.0272863954305649,
,,,-0.0016648,-0.381346724927425,-0.0674873953685164,
,,,-0.0016144,-0.354010047391057,-0.0353265954181552,
,,,-0.001564,-0.354010047391057,-0.0272863954305649,
