Frank-Hertz Experiment		
		
Vr(V)= 5.5		
Cathode Heater Current (mA) = 260		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.14	170.06
0.20	0.10	170.05
0.40	0.03	170.05
0.60	0.13	170.06
0.80	0.24	170.06
1.00	0.14	170.05
1.20	0.10	170.05
1.40	0.16	170.05
1.60	0.30	170.05
1.80	0.28	170.05
2.00	0.08	170.05
2.20	0.27	170.05
2.40	0.45	170.05
2.60	0.70	170.05
2.80	0.35	170.04
3.00	0.16	170.04
3.20	0.81	170.03
3.40	0.45	170.03
3.60	0.33	170.03
3.80	0.39	170.03
4.00	0.26	170.03
4.20	0.40	170.03
4.40	0.25	170.03
4.60	0.30	170.03
4.80	0.16	170.02
5.00	0.41	170.02
5.20	0.36	170.01
5.40	0.48	170.01
5.60	0.31	170.02
5.80	0.25	170.02
6.00	0.44	170.02
6.20	0.43	170.02
6.40	0.44	170.01
6.60	0.53	170.01
6.80	0.44	170.01
7.00	0.37	170.01
7.20	0.32	170.01
7.40	0.57	170.01
7.60	0.33	170.00
7.80	0.37	170.00
8.00	0.54	170.00
8.20	0.33	170.00
8.40	0.47	169.99
8.60	0.52	169.99
8.80	0.54	169.99
9.00	0.17	169.99
9.20	0.50	169.99
9.40	0.42	169.99
9.60	0.45	169.99
9.80	0.35	169.99
10.00	0.37	169.99
10.20	0.42	169.99
10.40	1.03	169.99
10.60	0.41	169.99
10.80	0.49	169.99
11.00	0.31	169.99
11.20	0.34	169.99
11.40	0.38	169.99
11.60	0.35	169.99
11.80	0.45	169.99
12.00	0.35	169.99
12.20	0.31	169.98
12.40	0.44	169.98
12.60	0.55	169.98
12.80	0.41	169.98
13.00	0.41	169.98
13.20	0.18	169.98
13.40	0.48	169.98
13.60	0.31	169.98
13.80	0.19	169.98
14.00	0.72	169.98
14.20	0.80	169.98
14.40	0.35	169.98
14.60	0.37	169.98
14.80	0.58	169.98
15.00	0.31	169.98
15.20	0.55	169.98
15.40	0.42	169.98
15.60	0.44	169.98
15.80	0.40	169.98
16.00	0.29	169.98
16.20	0.25	169.97
16.40	0.35	169.97
16.60	0.34	169.98
16.80	0.37	169.98
17.00	0.30	169.97
17.20	0.34	169.97
17.40	0.31	169.97
17.60	0.24	169.97
17.80	0.22	169.97
18.00	0.21	169.98
18.20	0.18	169.98
18.40	0.01	169.98
18.60	0.23	169.98
18.80	0.25	169.97
19.00	0.25	169.97
19.20	0.00	169.98
19.40	0.21	169.98
19.60	0.11	169.98
19.80	0.16	169.98
20.00	0.45	169.98
20.20	0.09	169.98
20.40	0.03	169.99
20.60	0.15	169.99
20.80	0.02	169.98
21.00	0.09	169.98
21.20	0.20	169.98
21.40	0.06	169.98
21.60	0.14	169.99
21.80	0.19	169.99
22.00	0.32	169.98
22.20	0.27	169.98
22.40	0.29	169.98
22.60	0.13	169.98
22.80	0.05	169.99
23.00	0.25	169.99
23.20	0.27	169.98
23.40	0.16	169.98
23.60	0.17	169.98
23.80	0.28	169.98
24.00	0.11	169.99
24.20	0.06	169.99
24.40	0.15	169.99
24.60	0.16	169.99
24.80	0.34	169.99
25.00	0.22	169.99
25.20	0.07	169.98
25.40	0.03	169.98
25.60	0.17	169.98
25.80	0.29	169.99
26.00	0.10	169.99
26.20	0.16	169.98
26.40	0.17	169.98
26.60	0.19	169.98
26.80	0.37	169.98
27.00	0.13	169.99
27.20	0.14	169.99
27.40	0.06	169.98
27.60	0.13	169.98
27.80	0.00	169.99
28.00	0.02	169.99
28.20	0.04	169.99
28.40	0.15	169.99
28.60	0.12	169.98
28.80	0.13	169.98
29.00	0.29	169.97
29.20	0.16	169.97
29.40	0.06	169.98
29.60	0.18	169.98
29.80	0.22	169.98
30.00	0.18	169.98
30.20	0.34	169.98
30.40	0.27	169.98
30.60	0.25	169.97
30.80	0.11	169.97
31.00	0.31	169.97
31.20	0.16	169.97
31.40	0.26	169.98
31.60	0.37	169.98
31.80	0.58	169.97
32.00	0.76	169.97
32.20	0.34	169.98
32.40	0.01	169.98
32.60	0.39	169.98
32.80	0.30	169.98
33.00	0.51	169.98
33.20	0.19	169.98
33.40	0.33	169.98
33.60	0.27	169.98
33.80	0.30	169.98
34.00	0.21	169.98
34.20	0.09	169.98
34.40	0.19	169.98
34.60	0.20	169.98
34.80	0.02	169.98
35.00	0.23	169.98
35.20	0.12	169.98
35.40	0.14	169.98
35.60	0.23	169.97
35.80	0.14	169.97
36.00	0.05	169.97
36.20	0.27	169.97
36.40	0.24	169.98
36.60	0.24	169.98
36.80	0.37	169.98
37.00	0.30	169.98
37.20	0.20	169.97
37.40	0.30	169.97
37.60	0.29	169.98
37.80	0.29	169.98
38.00	0.18	169.98
38.20	0.24	169.98
38.40	0.24	169.99
38.60	0.33	169.99
38.80	0.14	169.98
39.00	0.42	169.98
39.20	0.19	169.98
39.40	0.17	169.98
39.60	0.15	169.99
39.80	0.25	169.99
40.00	0.15	169.99
